Model	Iteration	Variable	Type	Subsampled	MinObs	decay	logLoss	logLossSD	AUC	Accuracy	AccuracySD	Kappa
m4	37	Gens	Minimum	5	5	0	1.81087913657576	2.02409945928643	0.954000222164889	0.733611111111111	0.119122628485456	0.688208082530807
m4	37	Gens	Minimum	5	5	1e-04	0.686317142304046	0.510025540434816	0.973144607191627	0.7225	0.109715189648044	0.675841216885867
m4	37	Gens	Minimum	5	5	0.1	0.772340077996662	0.215915779118049	0.970196188507915	0.698888888888889	0.12212117034697	0.647472682971332
m5	37	Gens	Minimum	5	5	0	1.7753093341327	1.01874788770603	0.8713675799533	0.545727554179567	0.0904355775102349	0.446537744929165
m5	37	Gens	Minimum	5	5	1e-04	1.33093059106741	0.413150250582451	0.869748146754919	0.555727554179567	0.0792805450606927	0.457427086657621
m5	37	Gens	Minimum	5	5	0.1	1.36275637418418	0.195698795382212	0.863914813421586	0.556965944272446	0.0401343964247687	0.459405877053747
m6	37	Gens	Minimum	5	5	0	1.38570099593834	1.48837996374919	0.948708025634496	0.743171654626763	0.0392508246367595	0.694903938263545
m6	37	Gens	Minimum	5	5	1e-04	0.767844121172573	0.364150495564144	0.952874692301163	0.73140694874441	0.0577010651927685	0.681577030633023
m6	37	Gens	Minimum	5	5	0.1	0.799810181922461	0.126959239759482	0.944562155165096	0.720295837633299	0.0515617909962134	0.668627390345254
m7	37	Gens	Minimum	5	5	0	1.32991079145381	0.87536384268869	0.913273777141618	0.71125608137992	0.14543752160825	0.655303103703408
m7	37	Gens	Minimum	5	5	1e-04	0.83848927578139	0.183635244942018	0.937472495090336	0.696444051304732	0.104258505524242	0.636258980788027
m7	37	Gens	Minimum	5	5	0.1	0.980992926089411	0.125968815494935	0.937472495090336	0.7224944714728	0.121320856215339	0.668489424967694
m1	38	Habitat	Median	14	2	0	5.82590348319635	3.85899697809564	0.884015873015873	0.551818181818182	0.181237709757149	0.405366132723112
m1	38	Habitat	Median	14	2	1e-04	1.73803092580498	0.755445022305366	0.883142857142857	0.533636363636364	0.186518782427795	0.382769264934488
m1	38	Habitat	Median	14	2	0.1	0.940084534768108	0.235003300480336	0.883154761904762	0.551818181818182	0.181237709757149	0.407769264934488
m2	38	Habitat	Median	14	2	0	1.43453690929638	1.51512346286282	0.939914632752868	0.744444444444444	0.100921678469916	0.617917162410159
m2	38	Habitat	Median	14	2	1e-04	0.649206062759728	0.407945372415525	0.940956299419535	0.755555555555556	0.108297714942322	0.632543636853147
m2	38	Habitat	Median	14	2	0.1	0.651244270729208	0.123099764967783	0.928308625198331	0.7	0.074535599249993	0.541497568922829
m3	38	Habitat	Median	14	2	0	0.757322534959973	0.114490361080174	0.859663424939354	0.686601307189542	0.114858937419548	0.516652772140876
m3	38	Habitat	Median	14	2	1e-04	0.757923328069159	0.114539851186705	0.859663424939354	0.686601307189542	0.114858937419548	0.516652772140876
m3	38	Habitat	Median	14	2	0.1	0.897758717632809	0.119327111240216	0.852254291589044	0.686601307189542	0.114858937419548	0.516652772140876
m4	38	Habitat	Median	14	2	0	1.13529662029561	0.927808570950254	0.888502567693744	0.671856725146199	0.138424604871692	0.51110864821136
m4	38	Habitat	Median	14	2	1e-04	0.704502733943898	0.314107348817053	0.903737832429009	0.660745614035088	0.123665653461136	0.493654102756814
m4	38	Habitat	Median	14	2	0.1	0.783586882865327	0.113661816398369	0.900824454140631	0.670687134502924	0.0988444929669026	0.493281664583463
m5	38	Habitat	Median	14	2	0	1.40273327779497	1.12827559631807	0.808629289419731	0.524883900928793	0.0516556793289172	0.252432799611839
m5	38	Habitat	Median	14	2	1e-04	1.08451247556733	0.417309509876961	0.798563929942606	0.524883900928793	0.0516556793289172	0.244232926855221
m5	38	Habitat	Median	14	2	0.1	1.03496673960095	0.161363409814421	0.799833771212448	0.535410216718266	0.0433008724355658	0.256087089460018
m6	38	Habitat	Median	14	2	0	1.67935339870295	1.11015933626606	0.86359763051491	0.634158926728586	0.0794717404079929	0.464638042751068
m6	38	Habitat	Median	14	2	1e-04	1.00336787141067	0.352918666464838	0.857078022671773	0.633505331957344	0.0459970759175918	0.456921161131737
m6	38	Habitat	Median	14	2	0.1	0.812132764275891	0.0891962506288366	0.878135520729271	0.633505331957344	0.0459970759175918	0.453904569879852
m7	38	Habitat	Median	14	2	0	2.10288404946686	1.4616389227161	0.873310315093403	0.680736154110767	0.119377726344671	0.525179491918229
m7	38	Habitat	Median	14	2	1e-04	1.01880436613085	0.375823686775856	0.873310315093403	0.667733058135535	0.0604479614649611	0.494644761794485
m7	38	Habitat	Median	14	2	0.1	0.828098103800074	0.127130010840942	0.87017509736995	0.667733058135535	0.0604479614649611	0.494644761794485
m1	38	Gens	Median	3.5	2	0	3.75245802639099	3.6512108031027	0.969444444444444	0.629761904761905	0.0619162077330755	0.585188710304989
m1	38	Gens	Median	3.5	2	1e-04	1.11916235580432	0.738534166319442	0.972222222222222	0.597619047619048	0.120350018629525	0.558773058773059
m1	38	Gens	Median	3.5	2	0.1	0.998246636108891	0.220122380751535	0.975793650793651	0.572619047619048	0.0899183933370557	0.53020163020163
m2	38	Gens	Median	3.5	2	0	1.41160602284185	1.06783321307503	0.965224584926597	0.855378396972824	0.0470553845314102	0.829878503311476
m2	38	Gens	Median	3.5	2	1e-04	0.48132250159005	0.244878114854561	0.975963274341757	0.865904712762298	0.032154179938559	0.84194050347637
m2	38	Gens	Median	3.5	2	0.1	0.541041070229888	0.0689457394462129	0.977133563747341	0.865904712762298	0.032154179938559	0.84194050347637
m3	38	Gens	Median	3.5	2	0	1.46035464209175	0.945665953476185	0.921663679744175	0.637406015037594	0.0681048260253092	0.563630198237767
m3	38	Gens	Median	3.5	2	1e-04	0.941004493935815	0.243907250049661	0.921663679744175	0.638794903926483	0.084478782260796	0.565563478150354
m3	38	Gens	Median	3.5	2	0.1	1.08432770852995	0.145706213742193	0.916708243024033	0.6062447786132	0.0894608513421603	0.527889240572576
m4	38	Gens	Median	3.5	2	0	2.41980699725393	3.56791524327482	0.952069598716271	0.749920880632955	0.122318279932023	0.706313193931654
m4	38	Gens	Median	3.5	2	1e-04	0.802314352841255	0.695987998858468	0.970822465360004	0.707103543171655	0.126299152944755	0.658201740615752
m4	38	Gens	Median	3.5	2	0.1	0.785776367122992	0.242163162696154	0.970408235340511	0.728156174750602	0.130240726704684	0.68022665120892
m5	38	Gens	Median	3.5	2	0	1.81503838748456	1.47878325994521	0.871589084118496	0.512383900928793	0.0589152408098979	0.409595440596007
m5	38	Gens	Median	3.5	2	1e-04	1.33872357443661	0.423907945403208	0.86603352856294	0.534021327829377	0.0546580127395343	0.435088072799449
m5	38	Gens	Median	3.5	2	0.1	1.3759488402409	0.149457280845949	0.864897164926577	0.534021327829377	0.0546580127395343	0.435088072799449
m6	38	Gens	Median	3.5	2	0	1.77825055996437	1.53473995016273	0.943480276001948	0.659430438842204	0.0755542060994594	0.597832475326833
m6	38	Gens	Median	3.5	2	1e-04	0.823960575008972	0.356471898668339	0.953809868365209	0.702941176470588	0.0499422965762746	0.647279554426532
m6	38	Gens	Median	3.5	2	0.1	0.817021584986513	0.132561948578042	0.948123593855405	0.706570961718021	0.104001816741713	0.652815155935973
m7	38	Gens	Median	3.5	2	0	1.24314133030054	0.852839776617158	0.935624336719925	0.70171998624011	0.0490694319480007	0.641972917600334
m7	38	Gens	Median	3.5	2	1e-04	0.82844278520029	0.235478779870303	0.942992132323015	0.713484692122463	0.0567650704590612	0.656134475479887
m7	38	Gens	Median	3.5	2	0.1	0.991042378977216	0.120385206761836	0.942992132323015	0.702958376332989	0.0674289450392556	0.643593221354475
m1	38	Habitat	Minimum	3	2	0	12.257539576786	7.46698419433032	0.783333333333333	0.433333333333333	0.308445925388696	0.342857142857143
m1	38	Habitat	Minimum	3	2	1e-04	3.25046760137091	1.66460591177343	0.783333333333333	0.383333333333333	0.260874597374975	0.20952380952381
m1	38	Habitat	Minimum	3	2	0.1	1.49897464138938	0.544883315807928	0.783333333333333	0.383333333333333	0.260874597374975	0.276190476190476
m2	38	Habitat	Minimum	3	2	0	1.85232753343872	0.853100487492192	0.929244319019474	0.707264361885105	0.152223968223585	0.569686596125826
m2	38	Habitat	Minimum	3	2	1e-04	0.684950058007093	0.376767793426139	0.932350379625534	0.741986584107327	0.113030635371751	0.614041631943061
m2	38	Habitat	Minimum	3	2	0.1	0.651414748548924	0.165890228952548	0.92653093518109	0.7196955624355	0.0854068092149344	0.575098130371678
m3	38	Habitat	Minimum	3	2	0	0.802761695540025	0.099844795989926	0.848114845315503	0.656842105263158	0.0580879542630412	0.485815840398407
m3	38	Habitat	Minimum	3	2	1e-04	0.803332681419191	0.0997536804241063	0.85325770245836	0.645077399380805	0.078000636789639	0.471540873768143
m3	38	Habitat	Minimum	3	2	0.1	0.935448163532718	0.0768799257654577	0.840963663164321	0.645077399380805	0.078000636789639	0.471540873768143
m4	38	Habitat	Minimum	3	2	0	1.9530974829366	1.57443111780678	0.909934375673346	0.665600275197798	0.0739690476194586	0.505620727931668
m4	38	Habitat	Minimum	3	2	1e-04	0.804937815816025	0.349848961208115	0.915954429149282	0.687822497420021	0.0700955064580115	0.530582231010645
m4	38	Habitat	Minimum	3	2	0.1	0.765599616390698	0.141704813189983	0.909696025787938	0.698933608531132	0.0896070408167678	0.534219273928499
m5	38	Habitat	Minimum	3	2	0	1.41214324604974	0.679514891028682	0.799803429864769	0.511111111111111	0.0643135262231889	0.24118762045735
m5	38	Habitat	Minimum	3	2	1e-04	1.13088599566023	0.300111314347303	0.786421076923592	0.511111111111111	0.0643135262231889	0.237664012282579
m5	38	Habitat	Minimum	3	2	0.1	1.06382410879974	0.127807851726452	0.775979157731673	0.522875816993464	0.0603027519191044	0.240850516500011
m6	38	Habitat	Minimum	3	2	0	1.93998562687023	1.85848602628199	0.8516642848573	0.655555555555556	0.0993807989999906	0.487946214443625
m6	38	Habitat	Minimum	3	2	1e-04	1.0095894203381	0.452996744584391	0.861687160674293	0.644444444444444	0.108297714942322	0.458764501156751
m6	38	Habitat	Minimum	3	2	0.1	0.816711092447777	0.161766651555067	0.872765698149889	0.644444444444444	0.108297714942322	0.458764501156751
m7	38	Habitat	Minimum	3	2	0	1.08067395439983	0.959991957945388	0.879338601757719	0.687616099071207	0.138154751028746	0.537570425976219
m7	38	Habitat	Minimum	3	2	1e-04	0.781472263099051	0.319863256001334	0.879338601757719	0.665325077399381	0.121368547254505	0.500139208912546
m7	38	Habitat	Minimum	3	2	0.1	0.813723043900759	0.203230706455937	0.884410196829314	0.665325077399381	0.121368547254505	0.500139208912546
m1	38	Gens	Minimum	2	2	0	3.8125085930028	3.24876274582447	0.971130952380952	0.627619047619048	0.22991667622105	0.481772745058659
m1	38	Gens	Minimum	2	2	1e-04	1.09734360314405	1.06520661930288	0.987103174603175	0.611746031746032	0.248278527588019	0.464936172901921
m1	38	Gens	Minimum	2	2	0.1	1.06225339919575	0.488868674140366	0.971130952380952	0.54952380952381	0.316793744641511	0.389646317829457
m2	38	Gens	Minimum	2	2	0	1.27549247683489	1.65214375592645	0.978927924226575	0.857322718561109	0.03526281454916	0.831379943065828
m2	38	Gens	Minimum	2	2	1e-04	0.448869918088096	0.383565798633185	0.983674941914769	0.857322718561109	0.03526281454916	0.831268634662043
m2	38	Gens	Minimum	2	2	0.1	0.529159144320785	0.102101786116817	0.98424474248457	0.857322718561109	0.03526281454916	0.831268634662043
m3	38	Gens	Minimum	2	2	0	1.47230303933421	1.00463688654432	0.913102173883908	0.641297852474323	0.0859366401028202	0.56739552676131
m3	38	Gens	Minimum	2	2	1e-04	0.939333148664527	0.274962900055304	0.917268840550574	0.631297852474323	0.0875645614619277	0.556553305877633
m3	38	Gens	Minimum	2	2	0.1	1.07762699110897	0.100716050684812	0.91015123593297	0.605901027077498	0.0628831403558119	0.525634954733713
m4	38	Gens	Minimum	2	2	0	1.58196635479863	1.14134115637495	0.949925858806083	0.76718524251806	0.0673584687921165	0.72387276932789
m4	38	Gens	Minimum	2	2	1e-04	0.672507390331136	0.310591814922656	0.968683286019393	0.76718524251806	0.0673584687921165	0.722866113478358
m4	38	Gens	Minimum	2	2	0.1	0.76140208804471	0.146016270724523	0.967004847498849	0.76718524251806	0.0673584687921165	0.723289442631007
m5	38	Gens	Minimum	2	2	0	1.72988379061603	0.979975082532791	0.864271307725642	0.501809954751131	0.0428017586173071	0.393005539338977
m5	38	Gens	Minimum	2	2	1e-04	1.32430692018981	0.407897183696913	0.862064369926599	0.521809954751131	0.0352348237284885	0.416488828083238
m5	38	Gens	Minimum	2	2	0.1	1.35579879462174	0.176272158761918	0.860150494328513	0.521809954751131	0.0352348237284885	0.416488828083238
m6	38	Gens	Minimum	2	2	0	1.34927960983243	0.998741229812515	0.95076980055405	0.704166666666667	0.0906190132122148	0.649947749301793
m6	38	Gens	Minimum	2	2	1e-04	0.761792402622437	0.332042552933511	0.957904303478026	0.725555555555556	0.0672615243235015	0.675293362583979
m6	38	Gens	Minimum	2	2	0.1	0.790980350206935	0.167983677852997	0.949930375602783	0.740555555555556	0.0948032400342291	0.693856076163889
m7	38	Gens	Minimum	2	2	0	1.25970774301084	0.939348200811714	0.939686704592277	0.689111012826183	0.0437701584118954	0.626202297966265
m7	38	Gens	Minimum	2	2	1e-04	0.819556130415774	0.288528966013991	0.944396300551873	0.689111012826183	0.0437701584118954	0.626202297966265
m7	38	Gens	Minimum	2	2	0.1	0.986234060318786	0.118746308972749	0.945646300551873	0.700875718708536	0.0370275464070994	0.64036123595499
m1	38	Habitat	Median	14	3	0	6.22258038261303	4.69542056262932	0.89922619047619	0.729292929292929	0.190505157620716	0.641706137978563
m1	38	Habitat	Median	14	3	1e-04	1.45688430150023	1.01884237241604	0.906242063492063	0.765656565656566	0.185622379547837	0.682289411471942
m1	38	Habitat	Median	14	3	0.1	0.792663076370568	0.407825224478906	0.898861111111111	0.765656565656566	0.185622379547837	0.682289411471942
m2	38	Habitat	Median	14	3	0	1.42166859917467	0.932546784615644	0.934624144238115	0.789645682834537	0.0586570788680563	0.686557937221565
m2	38	Habitat	Median	14	3	1e-04	0.588678261759669	0.236512639112305	0.936662383776354	0.790230478156175	0.0550999410793658	0.68026485796382
m2	38	Habitat	Median	14	3	0.1	0.626352317857735	0.0620622204337795	0.929411856525827	0.745717234262126	0.0816435273620906	0.609283798509564
m3	38	Habitat	Median	14	3	0	1.40684657961961	1.38844332509173	0.850195317142008	0.664293085655315	0.116359859479389	0.483128584470015
m3	38	Habitat	Median	14	3	1e-04	0.929410640857479	0.327716448521338	0.852695317142008	0.664293085655315	0.116359859479389	0.483128584470015
m3	38	Habitat	Median	14	3	0.1	0.948786485001409	0.102360803372506	0.843921812868504	0.664293085655315	0.116359859479389	0.483128584470015
m4	38	Habitat	Median	14	3	0	1.14408139030482	0.711546225350925	0.90459352902	0.678672170622635	0.0554193872906191	0.529072297236109
m4	38	Habitat	Median	14	3	1e-04	0.715385714882027	0.160075834821506	0.907999012425483	0.679256965944272	0.0636849613028986	0.522545166448831
m4	38	Habitat	Median	14	3	0.1	0.789398718875705	0.0852319658755983	0.917286835713306	0.679256965944272	0.0636849613028986	0.505659486612674
m5	38	Habitat	Median	14	3	0	1.98711925097298	0.991051581423597	0.753884221170986	0.499415204678363	0.0987118219981555	0.224330926854452
m5	38	Habitat	Median	14	3	1e-04	1.26865653635151	0.279904917377945	0.774379085783498	0.486915204678363	0.102503653341695	0.217631473163159
m5	38	Habitat	Median	14	3	0.1	1.10076988541095	0.106489196936868	0.763949221530104	0.508552631578947	0.0832449580121099	0.229813466770827
m6	38	Habitat	Median	14	3	0	2.42229613810917	0.471436266314107	0.838007888353477	0.643550051599587	0.0693610549198689	0.472006966544369
m6	38	Habitat	Median	14	3	1e-04	1.31338162749691	0.36272831898132	0.832723054723055	0.653422772617819	0.109942914315184	0.478024296633494
m6	38	Habitat	Median	14	3	0.1	0.88070389049665	0.237081661546924	0.846002282031694	0.665187478500172	0.119676291568744	0.493584937365759
m7	38	Habitat	Median	14	3	0	1.04170260775375	0.915787080173375	0.890277989983872	0.687478500171999	0.0415994948959916	0.545958620410606
m7	38	Habitat	Median	14	3	1e-04	0.74101866583671	0.245393946008069	0.890972434428317	0.677605779153767	0.022020392112909	0.516222838169547
m7	38	Habitat	Median	14	3	0.1	0.775363459842642	0.0887102267690828	0.898607299563182	0.677605779153767	0.022020392112909	0.516222838169547
m1	38	Gens	Median	5	3	0	1.50791860312785	2.74797035382241	0.969444444444444	0.716666666666667	0.144871164560059	0.682606344628695
m1	38	Gens	Median	5	3	1e-04	0.536795395984587	0.509115435222412	0.977380952380952	0.716666666666667	0.121716123890037	0.68294881038212
m1	38	Gens	Median	5	3	0.1	0.637824362772649	0.18290428103944	0.974603174603175	0.694444444444444	0.117851130197758	0.658291276135544
m2	38	Gens	Median	5	3	0	1.32442447327376	1.0274465791487	0.961557914408147	0.856754385964912	0.0378714800303898	0.831310607479217
m2	38	Gens	Median	5	3	1e-04	0.468774228182485	0.241075792821206	0.978460271310504	0.846754385964912	0.0579060329224427	0.820366928293518
m2	38	Gens	Median	5	3	0.1	0.530279680088502	0.108221262309583	0.980699328549561	0.876754385964912	0.0429712659977176	0.854000713098568
m3	38	Gens	Median	5	3	0	1.50231869961401	1.01411457783777	0.912345696027972	0.636312349501204	0.0758948634277356	0.562973499095232
m3	38	Gens	Median	5	3	1e-04	0.94219420125848	0.252376420942622	0.919416403098679	0.646185070519436	0.0624375514356003	0.574791117307075
m3	38	Gens	Median	5	3	0.1	1.07981638911741	0.11730319509639	0.913505508437784	0.615132438940489	0.0822287577950532	0.53879309969146
m4	38	Gens	Median	5	3	0	1.77966388920922	1.29053592383273	0.953835910277087	0.74499484004128	0.0580585934912293	0.697575504020392
m4	38	Gens	Median	5	3	1e-04	0.67708906652099	0.202359022685868	0.974058726676374	0.744410044719642	0.0465414419863439	0.697897232071675
m4	38	Gens	Median	5	3	0.1	0.766578605269173	0.0718564097238038	0.970486696854344	0.732645338837289	0.0631768529598346	0.683230646559132
m5	38	Gens	Median	5	3	0	1.77746646958	0.95786369620781	0.859769596688714	0.51296869625043	0.063764485510243	0.409419986390006
m5	38	Gens	Median	5	3	1e-04	1.33410728917218	0.35787319178048	0.86354955311573	0.534606123151015	0.0465373737229224	0.433121009464158
m5	38	Gens	Median	5	3	0.1	1.36855611716821	0.180885173732531	0.861697701263878	0.534606123151015	0.0465373737229224	0.433121009464158
m6	38	Gens	Median	5	3	0	1.32299988362626	1.52752524137977	0.960859865109091	0.702936507936508	0.115570789812123	0.650126147488072
m6	38	Gens	Median	5	3	1e-04	0.755884580765186	0.477758761676263	0.960243797310361	0.729603174603175	0.120391750528697	0.680739191652178
m6	38	Gens	Median	5	3	0.1	0.78863591932685	0.237145918119306	0.953108199849686	0.740714285714286	0.108719875542002	0.693635119253987
m7	38	Gens	Median	5	3	0	1.3117164267238	0.961459959701137	0.940982405344054	0.695601503759398	0.0969634799563653	0.635130829062786
m7	38	Gens	Median	5	3	1e-04	0.835339462518601	0.256173716478898	0.942487049306902	0.696604010025063	0.0923602084257697	0.636905582711603
m7	38	Gens	Median	5	3	0.1	0.99280736114481	0.0949287314434179	0.943381786149007	0.696604010025063	0.0923602084257697	0.636699275608744
m1	38	Habitat	Minimum	3	3	0	5.2270323466438	6.9516828227144	0.9	0.733333333333333	0.365148371670111	0.657142857142857
m1	38	Habitat	Minimum	3	3	1e-04	2.21279725167497	2.97443089153244	0.866666666666667	0.8	0.298142396999972	0.742857142857143
m1	38	Habitat	Minimum	3	3	0.1	1.10421979394404	0.946530431797756	0.833333333333333	0.733333333333333	0.365148371670111	0.657142857142857
m2	38	Habitat	Minimum	3	3	0	1.59036452313154	1.82621683936351	0.93431168178227	0.75500515995872	0.104390951307913	0.633090936619575
m2	38	Habitat	Minimum	3	3	1e-04	0.635124181346774	0.367281185626691	0.935740253210841	0.75500515995872	0.104390951307913	0.633090936619575
m2	38	Habitat	Minimum	3	3	0.1	0.652654546967041	0.113949692762413	0.929022926419985	0.743240454076367	0.0885662986720672	0.613557895725278
m3	38	Habitat	Minimum	3	3	0	1.16165766004467	0.938549437301126	0.843992006563698	0.658771929824561	0.0905701459392312	0.480178197290098
m3	38	Habitat	Minimum	3	3	1e-04	0.913262112842572	0.38909809018624	0.843316015887707	0.648245614035088	0.0899307022444677	0.462396503702237
m3	38	Habitat	Minimum	3	3	0.1	0.920077034687673	0.140034987214111	0.843316015887707	0.648245614035088	0.0899307022444677	0.462396503702237
m4	38	Habitat	Minimum	3	3	0	1.81596061955145	1.35918366127194	0.901253664636018	0.694289645682835	0.144881639936961	0.555841426092268
m4	38	Habitat	Minimum	3	3	1e-04	0.852196034438898	0.253584119415629	0.903614775747129	0.694289645682835	0.144881639936961	0.546169464158451
m4	38	Habitat	Minimum	3	3	0.1	0.80340626282339	0.112686855569513	0.902412394794748	0.695528035775714	0.109895438212465	0.531112089120728
m5	38	Habitat	Minimum	3	3	0	1.4714503840339	0.728433263096843	0.789679996495593	0.505700894392845	0.0972215982592674	0.218629898526581
m5	38	Habitat	Minimum	3	3	1e-04	1.13446415260704	0.296413827291575	0.769357867644052	0.505700894392845	0.0972215982592674	0.214393161557334
m5	38	Habitat	Minimum	3	3	0.1	1.07052301433647	0.129243217971192	0.75963564542183	0.516812005503956	0.10702417865916	0.227693654168172
m6	38	Habitat	Minimum	3	3	0	2.03599268067519	1.6396210066365	0.864627486076015	0.655555555555556	0.0724355822800294	0.494616142655187
m6	38	Habitat	Minimum	3	3	1e-04	1.0620619320672	0.380592146510192	0.871887512813983	0.666666666666667	0.0680413817439772	0.493833443077832
m6	38	Habitat	Minimum	3	3	0.1	0.849151399859043	0.0817934334194414	0.875485228007287	0.666666666666667	0.0680413817439772	0.493833443077832
m7	38	Habitat	Minimum	3	3	0	2.12421141399466	2.27448747922674	0.875128254506931	0.645102339181287	0.0547575126069027	0.480419433298258
m7	38	Habitat	Minimum	3	3	1e-04	1.04051919105948	0.533451060879248	0.875128254506931	0.632602339181286	0.0495450127289348	0.456891871766451
m7	38	Habitat	Minimum	3	3	0.1	0.868538474199867	0.1284716739266	0.883472271600948	0.654824561403509	0.0825609273618951	0.480291696618061
m1	38	Gens	Minimum	3	3	0	4.52333766344914	3.8938406406404	0.954047619047619	0.581190476190476	0.128803802355108	0.51460722323438
m1	38	Gens	Minimum	3	3	1e-04	0.949321548830627	0.508619568641264	0.961190476190476	0.621190476190476	0.0804448375104715	0.563730030251924
m1	38	Gens	Minimum	3	3	0.1	0.829624725977463	0.144239874029555	0.971428571428571	0.661190476190476	0.11114101071629	0.611349077870971
m2	38	Gens	Minimum	3	3	0	1.29990656096151	1.04229416480495	0.970552965552966	0.881796402771635	0.0589425362048611	0.860673576630828
m2	38	Gens	Minimum	3	3	1e-04	0.446371871557679	0.253883147814443	0.981019166019166	0.870031696889282	0.0491913764181439	0.846512466463496
m2	38	Gens	Minimum	3	3	0.1	0.527892014789236	0.0893685412443052	0.981625226625227	0.858266991006929	0.0524351361068548	0.832578040233988
m3	38	Gens	Minimum	3	3	0	1.48882270485818	0.985551948157316	0.914835508445803	0.637894736842105	0.0749432944552773	0.564953797610998
m3	38	Gens	Minimum	3	3	1e-04	0.944742929243497	0.243639431114293	0.920717861386979	0.637894736842105	0.0650496412946594	0.564951675618042
m3	38	Gens	Minimum	3	3	0.1	1.09351812003106	0.109894018924538	0.914853015448604	0.616257309941521	0.0765662132232794	0.539800231078589
m4	38	Gens	Minimum	3	3	0	3.46554824174841	2.57072601022882	0.935815921873391	0.698684210526316	0.0470176154588352	0.645731793966682
m4	38	Gens	Minimum	3	3	1e-04	1.03957794665505	0.429261144843553	0.968678618387403	0.696184210526316	0.0737347101386069	0.642321584062513
m4	38	Gens	Minimum	3	3	0.1	0.810594107261316	0.0666435208213854	0.966574874178396	0.696710526315789	0.0495827465300441	0.643231908793835
m5	38	Gens	Minimum	3	3	0	1.73061225402113	0.943221363388538	0.87183410031804	0.558823529411765	0.11579423344135	0.464617775399098
m5	38	Gens	Minimum	3	3	1e-04	1.31731923156177	0.388233712878233	0.870214667119659	0.537058823529412	0.0883428296540455	0.437787711221075
m5	38	Gens	Minimum	3	3	0.1	1.35622750662111	0.204862185290722	0.867556715049943	0.559934640522876	0.0972093417073142	0.465053004290653
m6	38	Gens	Minimum	3	3	0	1.30039261301691	0.764831318442108	0.962232314254373	0.700877192982456	0.0397650068654145	0.644596212986954
m6	38	Gens	Minimum	3	3	1e-04	0.763388949164742	0.250732169594154	0.956765885258532	0.733625730994152	0.0409930675332681	0.683730645401058
m6	38	Gens	Minimum	3	3	0.1	0.789255985337136	0.0785906373968966	0.946152645012939	0.733625730994152	0.0409930675332681	0.683730645401058
m7	38	Gens	Minimum	3	3	0	1.19750007519778	0.747160910871443	0.927902432806845	0.685386996904025	0.0514138866896767	0.621949952705692
m7	38	Gens	Minimum	3	3	1e-04	0.84460405495903	0.265335542165461	0.932505607410019	0.698720330237358	0.0261924302670378	0.637643065172998
m7	38	Gens	Minimum	3	3	0.1	0.997249906785809	0.0765657623172105	0.93361671852113	0.698720330237358	0.0261924302670378	0.637643065172998
m1	38	Habitat	Median	21.5	5	0	2.5671070528393	1.93855431038934	0.915699855699856	0.757142857142857	0.0610518162140861	0.654190177638454
m1	38	Habitat	Median	21.5	5	1e-04	0.843566090550485	0.489936855580983	0.9243630501443	0.740476190476191	0.0735787482874402	0.629428272876549
m1	38	Habitat	Median	21.5	5	0.1	0.585340934810336	0.0965713362528923	0.929744994588745	0.740476190476191	0.0735787482874402	0.629428272876549
m2	38	Habitat	Median	21.5	5	0	2.06560289750647	2.75226372626041	0.926463270389741	0.700550395596835	0.0982967245611198	0.572598780471285
m2	38	Habitat	Median	21.5	5	1e-04	0.937956555780466	0.858471308563719	0.935099634026105	0.733952528379773	0.118614870248635	0.616313756240362
m2	38	Habitat	Median	21.5	5	0.1	0.67324569015819	0.188026345467888	0.929689266615737	0.733952528379773	0.0942293798420393	0.598688017889391
m3	38	Habitat	Median	21.5	5	0	0.754052446337852	0.0485384074037029	0.859689471884325	0.687960096319229	0.0660280293308112	0.516749562541581
m3	38	Habitat	Median	21.5	5	1e-04	0.754639454959349	0.0484554716211287	0.859689471884325	0.687960096319229	0.0660280293308112	0.516749562541581
m3	38	Habitat	Median	21.5	5	0.1	0.891496272316109	0.0369731250985117	0.849527078721932	0.687960096319229	0.0660280293308112	0.516749562541581
m4	38	Habitat	Median	21.5	5	0	1.25535830405635	1.65218304128495	0.896670692053045	0.731819745442036	0.0656977783593514	0.603789009918302
m4	38	Habitat	Median	21.5	5	1e-04	0.687578307982097	0.368611356408264	0.912641280288339	0.699656002751978	0.0320445022918479	0.551254737374688
m4	38	Habitat	Median	21.5	5	0.1	0.760683234731081	0.117453452298073	0.910647563221093	0.711420708634331	0.0436121496416392	0.558243992654695
m5	38	Habitat	Median	21.5	5	0	2.20061017502789	1.45888916979836	0.725550132465574	0.491296869625043	0.0749055093666385	0.199982601962922
m5	38	Habitat	Median	21.5	5	1e-04	1.28972742042475	0.373587360379405	0.74564817168126	0.491296869625043	0.0749055093666385	0.199982601962922
m5	38	Habitat	Median	21.5	5	0.1	1.1050814259037	0.116260533866953	0.741907953566042	0.51234950120399	0.0368748363068385	0.223745055111893
m6	38	Habitat	Median	21.5	5	0	1.2538598838744	0.500752474789139	0.873042172288496	0.632851737186103	0.0943610065791858	0.457523843789169
m6	38	Habitat	Median	21.5	5	1e-04	0.900319118669642	0.174002703571955	0.868042172288496	0.644616443068455	0.0910153435393488	0.469601623186992
m6	38	Habitat	Median	21.5	5	0.1	0.799603607309552	0.0720213549729436	0.877366847613171	0.644616443068455	0.0910153435393488	0.469601623186992
