Model	Iteration	Variable	Type	Subsampled	MinObs	decay	logLoss	logLossSD	AUC	Accuracy	AccuracySD	Kappa
m5	8	Gens	Minimum	7	5	0.1	0.993518575863548	0.210431190734715	0.87432150686615	0.64562324929972	0.0370984088384389	0.540681927969031
m6	8	Gens	Minimum	7	5	0	1.43674347931821	1.67004559026858	0.92804609504058	0.814880952380952	0.0592403967168908	0.76557692627239
m6	8	Gens	Minimum	7	5	1e-04	0.662069752542803	0.588280412081321	0.945243897238383	0.802380952380952	0.066068747264341	0.749427754964282
m6	8	Gens	Minimum	7	5	0.1	0.58653531465112	0.225558171481283	0.94238675438124	0.814880952380952	0.0592403967168908	0.765269339122698
m7	8	Gens	Minimum	7	5	0	1.36406841398968	1.25748260497791	0.906215821215821	0.801353156647274	0.0645659016535875	0.745904206448668
m7	8	Gens	Minimum	7	5	1e-04	0.668502705486375	0.298373923978617	0.93416721010471	0.777823744882568	0.046607172610086	0.716593861621081
m7	8	Gens	Minimum	7	5	0.1	0.725281899396757	0.105816217009545	0.93416721010471	0.777823744882568	0.0624686508973479	0.716842254373858
m1	8	Egg	Minimum	7	5	0	3.5070436394196e-06	1.08776760253244e-06	1	1	0	1
m1	8	Egg	Minimum	7	5	1e-04	0.000571118751827414	0.000290360159250406	1	1	0	1
m1	8	Egg	Minimum	7	5	0.1	0.154767791775647	0.0425203914589535	1	1	0	1
m2	8	Egg	Minimum	7	5	0	0.590854708962832	0.967478217462788	0.966716389352944	0.910210622710623	0.0665182107327136	0.88563406232183
m2	8	Egg	Minimum	7	5	1e-04	0.256010866193622	0.222949765079159	0.981645485991599	0.910210622710623	0.0665182107327136	0.88531697482917
m2	8	Egg	Minimum	7	5	0.1	0.368149961549315	0.0992353212210311	0.982669645655465	0.910210622710623	0.0665182107327136	0.88531697482917
m3	8	Egg	Minimum	7	5	0	0.533009967479801	0.100928483974942	0.923500401714687	0.77452380952381	0.0470603384339163	0.703194047918906
m3	8	Egg	Minimum	7	5	1e-04	0.533779926019723	0.100682021467238	0.923500401714687	0.77452380952381	0.0470603384339163	0.703194047918906
m3	8	Egg	Minimum	7	5	0.1	0.730004610308127	0.0676125021134329	0.915866369080655	0.748690476190476	0.0378442251096473	0.669595697895238
m4	8	Egg	Minimum	7	5	0	0.903954609030473	0.91468742706911	0.970055057376486	0.843333333333333	0.0703167436990966	0.799051837874299
m4	8	Egg	Minimum	7	5	1e-04	0.427947375818985	0.320883785195931	0.974000635607778	0.843333333333333	0.0703167436990966	0.799051837874299
m4	8	Egg	Minimum	7	5	0.1	0.521030828844452	0.16648849270977	0.971457345564488	0.843333333333333	0.0703167436990966	0.798276944422149
m5	8	Egg	Minimum	7	5	0	1.38644155358922	0.982391363829566	0.874246046777297	0.658706636500754	0.0374285704022674	0.552688535464842
m5	8	Egg	Minimum	7	5	1e-04	0.983564997077911	0.349898949232038	0.867783461743283	0.658706636500754	0.0374285704022674	0.552688535464842
m5	8	Egg	Minimum	7	5	0.1	0.953312755352131	0.0980960135489493	0.858735842695664	0.658706636500754	0.0374285704022674	0.552688535464842
m6	8	Egg	Minimum	7	5	0	1.42016229973933	1.1790881562586	0.925466071626786	0.799404761904762	0.0934315263354864	0.745205665601301
m6	8	Egg	Minimum	7	5	1e-04	0.703849732546161	0.333073581595697	0.943731377749235	0.813690476190476	0.0644893160305346	0.762018388743138
m6	8	Egg	Minimum	7	5	0.1	0.625019915061659	0.133162439543872	0.935049404960119	0.813690476190476	0.0644893160305346	0.762018388743138
m7	8	Egg	Minimum	7	5	0	1.20995682962342	1.06099650978615	0.914144975394975	0.816729691876751	0.0507087935073405	0.76026495041465
m7	8	Egg	Minimum	7	5	1e-04	0.649446970887309	0.290503334676496	0.930188931438931	0.816729691876751	0.0507087935073405	0.76026495041465
m7	8	Egg	Minimum	7	5	0.1	0.705391445421997	0.11234498434009	0.932093693343693	0.816729691876751	0.0507087935073405	0.76026495041465
m1	9	Habitat	Median	11	2	0	2.9929937050357	1.79648562352567	0.905079365079365	0.842539682539683	0.093814760952837	0.796565594751079
m1	9	Habitat	Median	11	2	1e-04	1.14407916596622	0.60236537762083	0.880079365079365	0.813968253968254	0.108810652628648	0.758727756913241
m1	9	Habitat	Median	11	2	0.1	0.717129174295785	0.246775770906109	0.880079365079365	0.813968253968254	0.108810652628648	0.758727756913241
m2	9	Habitat	Median	11	2	0	1.78457121821906	1.32289449889498	0.915718662818663	0.696666666666667	0.131444961020869	0.567431988301554
m2	9	Habitat	Median	11	2	1e-04	0.707485958526513	0.428402761970964	0.920222366522367	0.684166666666667	0.128032656424488	0.544367343249912
m2	9	Habitat	Median	11	2	0.1	0.696017819463335	0.208476285532056	0.919792736892737	0.695833333333333	0.162713534914722	0.549234276040539
m3	9	Habitat	Median	11	2	0	1.32543324238847	1.35047159053904	0.848102471602472	0.639964985994398	0.0920540368790705	0.469049473078921
m3	9	Habitat	Median	11	2	1e-04	0.898718697352539	0.40447871468045	0.850324693824694	0.639964985994398	0.0920540368790705	0.477345769375217
m3	9	Habitat	Median	11	2	0.1	0.916293804081112	0.103017873848441	0.844398767898768	0.639964985994398	0.0920540368790705	0.469049473078921
m4	9	Habitat	Median	11	2	0	2.38665835327863	1.56733337681003	0.869938308913309	0.672857142857143	0.101541408284364	0.52425744555848
m4	9	Habitat	Median	11	2	1e-04	1.11996752329836	0.53446678766268	0.900311121286121	0.672857142857143	0.101541408284364	0.517842803067888
m4	9	Habitat	Median	11	2	0.1	0.861395899497659	0.168406963454848	0.893058343508344	0.660357142857143	0.128427774685453	0.496145786407679
m5	9	Habitat	Median	11	2	0	2.783242574263	1.89590020510355	0.72029766021016	0.474047619047619	0.0699671934785533	0.205464450803434
m5	9	Habitat	Median	11	2	1e-04	1.46909272538181	0.508036295184606	0.74029766021016	0.500714285714286	0.100901548298228	0.249565184962302
m5	9	Habitat	Median	11	2	0.1	1.15586793607575	0.122143357107694	0.774751872664373	0.487380952380952	0.08809362932894	0.224537220756485
m6	9	Habitat	Median	11	2	0	1.65134749919407	1.36264202635011	0.890113894438894	0.664432773109244	0.122444293988276	0.511682743985274
m6	9	Habitat	Median	11	2	1e-04	0.971372305791944	0.560921964729998	0.890113894438894	0.666001400560224	0.130610243181971	0.506104204568539
m6	9	Habitat	Median	11	2	0.1	0.797160328434539	0.239758464114585	0.888655561105561	0.666001400560224	0.130610243181971	0.506104204568539
m7	9	Habitat	Median	11	2	0	1.18257529704417	1.15022528909885	0.876520654345654	0.628214285714286	0.133731071307705	0.46361004209145
m7	9	Habitat	Median	11	2	1e-04	0.817120939121366	0.333124916927115	0.876520654345654	0.653214285714286	0.130007140480682	0.500819344417031
m7	9	Habitat	Median	11	2	0.1	0.819383351041676	0.121387786101771	0.873571159396159	0.681785714285714	0.0702678508400393	0.523018638470792
m1	9	Gens	Median	4	2	0	3.35910984496684	2.84965561874299	0.952619047619048	0.577380952380952	0.10763774595253	0.519427883286611
m1	9	Gens	Median	4	2	1e-04	0.879054006275327	0.515452912546955	0.966428571428571	0.539285714285714	0.130925321879677	0.470615055079559
m1	9	Gens	Median	4	2	0.1	0.786122028940541	0.145099694381227	0.961666666666667	0.601190476190476	0.0976263063503376	0.543173194614443
m2	9	Gens	Median	4	2	0	0.729338670737874	0.93158842937959	0.979534275248561	0.9075	0.0601214049514258	0.885142016453492
m2	9	Gens	Median	4	2	1e-04	0.285215425072259	0.217757036729983	0.982986656200942	0.881666666666667	0.0554025671286489	0.853003663003663
m2	9	Gens	Median	4	2	0.1	0.393808242418718	0.066512319319122	0.984653322867609	0.881666666666667	0.0554025671286489	0.853003663003663
m3	9	Gens	Median	4	2	0	0.526692331841787	0.0762493187243152	0.934936188150474	0.750512820512821	0.0459858275411921	0.67872566684161
m3	9	Gens	Median	4	2	1e-04	0.527581477395396	0.076023201292451	0.934936188150474	0.725512820512821	0.0369526401857775	0.647506154646488
m3	9	Gens	Median	4	2	0.1	0.753657244143492	0.0486531937630146	0.931325077039363	0.710128205128205	0.0294528437215714	0.628120566604272
m4	9	Gens	Median	4	2	0	0.744694174891998	0.944645103258272	0.962698026180169	0.838711484593838	0.0653575296495242	0.796093366179067
m4	9	Gens	Median	4	2	1e-04	0.425007787633533	0.188153427638112	0.974383589294304	0.842801120448179	0.0557607334064978	0.802745639741218
m4	9	Gens	Median	4	2	0.1	0.537077268470822	0.0566249478610096	0.970033970658971	0.856134453781513	0.0507094100141197	0.819156817600047
m5	9	Gens	Median	4	2	0	1.49923032655524	1.8457277704601	0.887110112110112	0.632738095238095	0.0758665920937429	0.528773066631564
m5	9	Gens	Median	4	2	1e-04	0.989317123913553	0.704486944159328	0.88520535020535	0.632738095238095	0.0758665920937429	0.528773066631564
m5	9	Gens	Median	4	2	0.1	0.978244467982924	0.2854677142617	0.88316453387882	0.64702380952381	0.084483977871587	0.546706144358995
m6	9	Gens	Median	4	2	0	1.3554652106656	1.00219965644938	0.955310748279498	0.788194893341952	0.0694422560418671	0.733143731039275
m6	9	Gens	Median	4	2	1e-04	0.650783182304422	0.331751710246579	0.947050675019425	0.82784421460892	0.0578030376189761	0.781693841273772
m6	9	Gens	Median	4	2	0.1	0.583639880001552	0.130858268210608	0.941217341686092	0.82784421460892	0.0578030376189761	0.781693841273772
m7	9	Gens	Median	4	2	0	1.30607067354831	1.20421551220045	0.917408471158471	0.804229691876751	0.0590322760032049	0.750503765636527
m7	9	Gens	Median	4	2	1e-04	0.651927848646825	0.309216000099844	0.938360852110852	0.780700280112045	0.0715380881741747	0.721319216280304
m7	9	Gens	Median	4	2	0.1	0.718203772817568	0.105454584819163	0.940146566396566	0.768200280112045	0.0828150458136527	0.705477632121888
m1	9	Egg	Median	5.5	2	0	0.828922565776788	1.74127551664695	1	0.913095238095238	0.0806981301432492	0.898870431893688
m1	9	Egg	Median	5.5	2	1e-04	0.320246004770959	0.587997466304327	0.995238095238095	0.913095238095238	0.0806981301432492	0.898870431893688
m1	9	Egg	Median	5.5	2	0.1	0.439629435667233	0.184475572499919	0.985714285714286	0.913095238095238	0.0806981301432492	0.898870431893688
m2	9	Egg	Median	5.5	2	0	0.646064542129159	0.969228479876783	0.971486859701145	0.895	0.0351583718495483	0.865923783317696
m2	9	Egg	Median	5.5	2	1e-04	0.28283323632322	0.190227824645395	0.978629716844003	0.908333333333333	0.0343592135468138	0.882141070722254
m2	9	Egg	Median	5.5	2	0.1	0.382547282703549	0.0275540402977246	0.981010669224955	0.908333333333333	0.0343592135468138	0.882141070722254
m3	9	Egg	Median	5.5	2	0	0.53516845272152	0.057102810768062	0.922912093858522	0.778179271708683	0.0481632277370755	0.708409964923399
m3	9	Egg	Median	5.5	2	1e-04	0.536000944115699	0.0570189328771866	0.922912093858522	0.778179271708683	0.0481632277370755	0.708409964923399
m3	9	Egg	Median	5.5	2	0.1	0.739344266908859	0.0740710397996002	0.910770152466581	0.72859943977591	0.0817109208821268	0.644041503875551
m4	9	Egg	Median	5.5	2	0	0.615318688667099	0.454092728062006	0.973014957264957	0.812628205128205	0.0959938840370473	0.759851608018546
m4	9	Egg	Median	5.5	2	1e-04	0.442756085361743	0.241350761733729	0.973014957264957	0.830064102564103	0.0508345862683886	0.781723209256985
m4	9	Egg	Median	5.5	2	0.1	0.536177140390133	0.0953902423402224	0.968449023199023	0.843397435897436	0.0685064195535907	0.797489093998255
m5	9	Egg	Median	5.5	2	0	1.3625956059822	1.02938007878547	0.868869233775484	0.684271708683473	0.0857487149596952	0.58584241007914
m5	9	Egg	Median	5.5	2	1e-04	0.974049805540806	0.458148878403714	0.863869233775484	0.684271708683473	0.0857487149596952	0.58584241007914
m5	9	Egg	Median	5.5	2	0.1	0.938265569367075	0.214949661377534	0.863869233775484	0.684271708683473	0.0857487149596952	0.58584241007914
m6	9	Egg	Median	5.5	2	0	1.49339083303188	1.95007569086111	0.922286205857634	0.856848739495798	0.0495369954529802	0.815505827319605
m6	9	Egg	Median	5.5	2	1e-04	0.636127658635925	0.510583640111055	0.934049244406387	0.856848739495798	0.0495369954529802	0.815198245918668
m6	9	Egg	Median	5.5	2	0.1	0.565779042617936	0.175395696674859	0.933735391592534	0.856848739495798	0.0495369954529802	0.815198245918668
m7	9	Egg	Median	5.5	2	0	1.23085112693595	1.03202752529832	0.912571583509084	0.777009803921569	0.0984571785437449	0.712858557542097
m7	9	Egg	Median	5.5	2	1e-04	0.670365932253468	0.269983043238903	0.930904916842417	0.777009803921569	0.0984571785437449	0.712858557542097
m7	9	Egg	Median	5.5	2	0.1	0.737584620107368	0.121714004757854	0.933285869223369	0.777009803921569	0.0984571785437449	0.712858557542097
m1	9	Habitat	Minimum	3	2	0	6.12276817650733	10.1134902253665	0.9375	0.5	0.328083661417159	0.414652014652015
m1	9	Habitat	Minimum	3	2	1e-04	1.9305958631116	2.71185275054406	0.9375	0.5	0.328083661417159	0.414652014652015
m1	9	Habitat	Minimum	3	2	0.1	1.23356523478081	1.24928581713974	0.9375	0.5	0.328083661417159	0.436080586080586
m2	9	Habitat	Minimum	3	2	0	1.4925065058592	1.07045137569153	0.927043398268398	0.727142857142857	0.104644820936121	0.603580929594321
m2	9	Habitat	Minimum	3	2	1e-04	0.661084430164909	0.216338584257784	0.929376731601732	0.727142857142857	0.104644820936121	0.603580929594321
m2	9	Habitat	Minimum	3	2	0.1	0.643337776500992	0.0904692874764826	0.920631768231768	0.71202380952381	0.0924004336356406	0.571923178178386
m3	9	Habitat	Minimum	3	2	0	1.93259663480073	2.55969925414979	0.836931779331779	0.618333333333333	0.0554025671286489	0.443912245921697
m3	9	Habitat	Minimum	3	2	1e-04	1.07585609663034	0.645292579124217	0.836931779331779	0.618333333333333	0.0554025671286489	0.443912245921697
m3	9	Habitat	Minimum	3	2	0.1	0.980048268261913	0.0657371220262418	0.839139186739187	0.618333333333333	0.0554025671286489	0.443912245921697
m4	9	Habitat	Minimum	3	2	0	1.48565857159905	1.33395420322017	0.876423345635846	0.711309523809524	0.0715450439279871	0.577253741348957
m4	9	Habitat	Minimum	3	2	1e-04	0.871813911142363	0.494752086204455	0.902429298016798	0.69797619047619	0.0726185597173305	0.549861292149886
m4	9	Habitat	Minimum	3	2	0.1	0.813643255782892	0.14914171945494	0.903638725626226	0.69797619047619	0.0726185597173305	0.549861292149886
m5	9	Habitat	Minimum	3	2	0	2.17807701274517	1.81076206139327	0.768637728937729	0.5125	0.0796040548939283	0.26261645420198
m5	9	Habitat	Minimum	3	2	1e-04	1.25734578817625	0.444229753306922	0.771494871794872	0.5125	0.0796040548939283	0.243101614792846
m5	9	Habitat	Minimum	3	2	0.1	1.10400792542931	0.132563306237782	0.780152014652015	0.5125	0.0796040548939283	0.243101614792846
m6	9	Habitat	Minimum	3	2	0	2.80568487965284	2.97482784899335	0.843715802253302	0.656904761904762	0.0761260423227682	0.507117720561115
m6	9	Habitat	Minimum	3	2	1e-04	1.3247797348326	0.959127957111295	0.843507468919969	0.644404761904762	0.0342910875419147	0.480365123692593
m6	9	Habitat	Minimum	3	2	0.1	0.859922359302088	0.200010516206394	0.856772426184926	0.644404761904762	0.0342910875419147	0.476057431384901
m7	9	Habitat	Minimum	3	2	0	1.64228791431639	1.33823658142274	0.87331601037851	0.64702380952381	0.154398612059486	0.506856080830234
m7	9	Habitat	Minimum	3	2	1e-04	1.00392838058671	0.509168769165151	0.874357677045177	0.648809523809524	0.187181324048534	0.483732974670743
m7	9	Habitat	Minimum	3	2	0.1	0.881812965676745	0.326244565675549	0.869595772283272	0.648809523809524	0.187181324048534	0.483732974670743
m1	9	Gens	Minimum	3	2	0	2.66642609468463	3.11128160752706	0.946666666666667	0.636666666666667	0.150185071014251	0.576584705616964
m1	9	Gens	Minimum	3	2	1e-04	0.785439171255777	0.559553207938699	0.966666666666667	0.636666666666667	0.0930949336251263	0.576584705616964
m1	9	Gens	Minimum	3	2	0.1	0.788767878238767	0.165274541714778	0.973333333333333	0.52	0.126051136007927	0.446418098031001
m2	9	Gens	Minimum	3	2	0	0.704342673491176	1.21040600690797	0.965713661338661	0.896113445378151	0.0795744409983098	0.870538526125885
m2	9	Gens	Minimum	3	2	1e-04	0.2821880870231	0.270483478334237	0.981098276723277	0.896113445378151	0.0795744409983098	0.870177329015462
m2	9	Gens	Minimum	3	2	0.1	0.384929096230657	0.102380928043819	0.983296078921079	0.883613445378151	0.0762890020137943	0.854866324230773
m3	9	Gens	Minimum	3	2	0	0.529021376522486	0.0798646846186312	0.932671109479145	0.736190476190476	0.0494126499726969	0.660603868585535
m3	9	Gens	Minimum	3	2	1e-04	0.52988594610172	0.0798630004040628	0.932671109479145	0.736190476190476	0.0494126499726969	0.660603868585535
m3	9	Gens	Minimum	3	2	0.1	0.752236989990697	0.0697951408255647	0.927934006304542	0.697857142857143	0.0715779687630552	0.613082135575997
m4	9	Gens	Minimum	3	2	0	0.669990646225192	0.851328740524727	0.976589845339845	0.856464124111183	0.068969481088583	0.82013686746684
m4	9	Gens	Minimum	3	2	1e-04	0.445461218173721	0.24473910071359	0.978573972323972	0.843964124111183	0.0831379468119274	0.80448741519767
m4	9	Gens	Minimum	3	2	0.1	0.544065316155327	0.0967905901261716	0.97151788026788	0.856464124111183	0.103034772390822	0.820021395780194
m5	9	Gens	Minimum	3	2	0	1.321973098239	0.876461468322717	0.87509435009435	0.631904761904762	0.0506312896767509	0.523448337210116
m5	9	Gens	Minimum	3	2	1e-04	0.985084770195516	0.399468604923227	0.871641969141969	0.632738095238095	0.0758665920937429	0.525288506326673
m5	9	Gens	Minimum	3	2	0.1	0.972097313880163	0.161948615100346	0.866522921522922	0.657738095238095	0.110920506866573	0.555102170922947
m6	9	Gens	Minimum	3	2	0	1.33243172911788	1.6033644108	0.957313281956139	0.802142857142857	0.0111088078678541	0.751881508751843
m6	9	Gens	Minimum	3	2	1e-04	0.676703357309746	0.555966417940768	0.947313281956139	0.81547619047619	0.0306735379391621	0.768545001419906
m6	9	Gens	Minimum	3	2	0.1	0.599800264817804	0.208129162058558	0.937423172066029	0.81547619047619	0.0306735379391621	0.768545001419906
m7	9	Gens	Minimum	3	2	0	1.28807907788016	1.87553138376773	0.902796313309706	0.762941176470588	0.0332787963338793	0.696794171285242
m7	9	Gens	Minimum	3	2	1e-04	0.673516816659757	0.500761905040407	0.933565544078937	0.798970588235294	0.0601747016728623	0.741841156820032
m7	9	Gens	Minimum	3	2	0.1	0.723802759246669	0.117380515775228	0.935763346276739	0.798970588235294	0.0601747016728623	0.741841156820032
m1	9	Egg	Minimum	2	2	0	6.64519777590331	7.34851123347283	0.94	0.733333333333333	0.252762514801718	0.650537634408602
m1	9	Egg	Minimum	2	2	1e-04	1.86278423267942	2.16582707391338	0.946666666666667	0.533333333333333	0.361324723144647	0.450537634408602
m1	9	Egg	Minimum	2	2	0.1	1.29084205150065	0.721947781086767	0.846666666666667	0.4	0.252762514801718	0.314823348694316
m2	9	Egg	Minimum	2	2	0	0.760836912144892	1.00092781298309	0.964218834241156	0.88625350140056	0.0782409857236814	0.857551871955037
m2	9	Egg	Minimum	2	2	1e-04	0.278474258408954	0.236325785873845	0.982432540178076	0.91125350140056	0.068095947085552	0.887070341582537
m2	9	Egg	Minimum	2	2	0.1	0.375548244942319	0.104818205988082	0.983824005855256	0.91125350140056	0.068095947085552	0.887070341582537
m3	9	Egg	Minimum	2	2	0	0.521188990703572	0.0787825720413202	0.921646042449614	0.776309523809524	0.0335357375289404	0.705551676320733
m3	9	Egg	Minimum	2	2	1e-04	0.522037055530533	0.0784326005147466	0.921646042449614	0.776309523809524	0.0335357375289404	0.705551676320733
m3	9	Egg	Minimum	2	2	0.1	0.728091991985633	0.0495754240248987	0.910188055991627	0.736309523809524	0.0821924453496935	0.652332665307355
m4	9	Egg	Minimum	2	2	0	0.893578758640897	1.38547821908841	0.967162524975025	0.845925447101918	0.0599141233455385	0.804113821175594
m4	9	Egg	Minimum	2	2	1e-04	0.413392903219114	0.330910823947513	0.976537524975025	0.845925447101918	0.0599141233455385	0.804113821175594
m4	9	Egg	Minimum	2	2	0.1	0.524382841909634	0.157967609533844	0.974541604229104	0.845925447101918	0.0599141233455385	0.803321972558418
m5	9	Egg	Minimum	2	2	0	1.57093296829886	1.94579570456265	0.876448234305377	0.673676470588235	0.0908669789869065	0.574792026227531
m5	9	Egg	Minimum	2	2	1e-04	0.983547841221188	0.64286995686804	0.874407417978847	0.674628851540616	0.130765164672052	0.574713594854982
m5	9	Egg	Minimum	2	2	0.1	0.949503080288321	0.237192098815441	0.86834681191824	0.68796218487395	0.115232662790063	0.592360653678512
m6	9	Egg	Minimum	2	2	0	1.41050208770331	1.02078076108231	0.92963105594802	0.844348739495798	0.0516520767031905	0.799969610460143
m6	9	Egg	Minimum	2	2	1e-04	0.643678829351106	0.285268974140008	0.937159673164137	0.858634453781513	0.0643838330959475	0.817348132305795
m6	9	Egg	Minimum	2	2	0.1	0.574266098826908	0.111166364812106	0.926318327010291	0.858634453781513	0.0643838330959475	0.817348132305795
m7	9	Egg	Minimum	2	2	0	1.30347034708511	1.18412791610169	0.909132065024922	0.818005279034691	0.0398609970213252	0.762061423406572
m7	9	Egg	Minimum	2	2	1e-04	0.655263102140318	0.267317080415408	0.92675111264397	0.818005279034691	0.0398609970213252	0.762061423406572
m7	9	Egg	Minimum	2	2	0.1	0.702317934604476	0.0751684601297599	0.930560636453494	0.818005279034691	0.0398609970213252	0.762061423406572
m1	9	Habitat	Median	18.5	5	0	2.88872777619366	1.99684780089949	0.915322420634921	0.799090909090909	0.120535993047034	0.71763195556299
m1	9	Habitat	Median	18.5	5	1e-04	1.03009561050462	0.570689992806299	0.920768849206349	0.799090909090909	0.120535993047034	0.71763195556299
m1	9	Habitat	Median	18.5	5	0.1	0.611613101361871	0.200460232705415	0.930292658730159	0.799090909090909	0.120535993047034	0.71763195556299
m2	9	Habitat	Median	18.5	5	0	1.8252914225671	1.25588180060942	0.91915695045695	0.72593837535014	0.122732811359687	0.610054118000059
m2	9	Habitat	Median	18.5	5	1e-04	0.692920900967091	0.310314524858945	0.926768061568062	0.739271708683473	0.0976322887466771	0.624178847854953
m2	9	Habitat	Median	18.5	5	0.1	0.680855390040986	0.146104829300962	0.911678114478114	0.711652661064426	0.0833872433489289	0.577210835150779
m3	9	Habitat	Median	18.5	5	0	0.690520393399552	0.11298552645333	0.880742285029785	0.686309523809524	0.0866577539896495	0.535912587907625
m3	9	Habitat	Median	18.5	5	1e-04	0.691308342400358	0.112965117835093	0.880742285029785	0.686309523809524	0.0866577539896495	0.530934810129847
m3	9	Habitat	Median	18.5	5	0.1	0.867009304548096	0.115529864595964	0.871922083009583	0.686309523809524	0.0866577539896495	0.530934810129847
m4	9	Habitat	Median	18.5	5	0	3.491802929792	1.94142908565145	0.85261573981574	0.6471918767507	0.0910479428705795	0.486845359483757
m4	9	Habitat	Median	18.5	5	1e-04	1.35334788655603	0.436080961996028	0.876564957264957	0.700861344537815	0.0911813232066522	0.55861879504964
m4	9	Habitat	Median	18.5	5	0.1	0.912691026557661	0.168467553518779	0.869521955821956	0.689096638655462	0.110989216228056	0.540406516861609
m5	9	Habitat	Median	18.5	5	0	3.39126351396458	3.38771552290428	0.738854717504718	0.489971988795518	0.131388136419765	0.214575103519265
m5	9	Habitat	Median	18.5	5	1e-04	1.62426969132492	0.969638290693753	0.753140431790432	0.515070028011204	0.148462871900251	0.252416546114229
m5	9	Habitat	Median	18.5	5	0.1	1.18448887748744	0.274233457442606	0.788574997224997	0.529355742296919	0.158349100465347	0.260243478540092
m6	9	Habitat	Median	18.5	5	0	1.76670277170028	0.771750579927821	0.886423341473341	0.659166666666667	0.112438254660552	0.517637294021537
m6	9	Habitat	Median	18.5	5	1e-04	1.03965286772346	0.260394939668125	0.877851912901913	0.66	0.116428327977153	0.504852419041681
m6	9	Habitat	Median	18.5	5	0.1	0.843176138011232	0.156072366199256	0.874651912901913	0.646666666666667	0.128235893744476	0.487120151309413
m7	9	Habitat	Median	18.5	5	0	1.1874424727835	1.190631798336	0.86896398046398	0.63	0.156524758424985	0.472973427156041
m7	9	Habitat	Median	18.5	5	1e-04	0.846326723456679	0.43898804604957	0.86896398046398	0.63	0.156524758424985	0.472973427156041
m7	9	Habitat	Median	18.5	5	0.1	0.852551546538334	0.25779704795523	0.866026414326414	0.656666666666667	0.161417333504043	0.495720973989225
m1	9	Gens	Median	14	5	0	6.65498901732164e-06	9.97974850265681e-06	1	1	0	1
m1	9	Gens	Median	14	5	1e-04	0.0381502238650458	0.0822685269779573	1	0.977777777777778	0.0496903994999953	0.967857142857143
m1	9	Gens	Median	14	5	0.1	0.138505401096058	0.0793288910295816	1	0.977777777777778	0.0496903994999953	0.967857142857143
m2	9	Gens	Median	14	5	0	0.613580595674112	0.997404825876505	0.976898677303089	0.91077497665733	0.0595531353401858	0.889792143957216
m2	9	Gens	Median	14	5	1e-04	0.283035017779166	0.200224848151063	0.983473352627764	0.871232492997199	0.0309985460003809	0.838762281893995
m2	9	Gens	Median	14	5	0.1	0.382942602649084	0.0647815603752399	0.985259066913479	0.88234360410831	0.0229224643013713	0.852145181522248
m3	9	Gens	Median	14	5	0	0.529360208960002	0.0377588150466631	0.929698850256886	0.749131652661064	0.0337029620356674	0.677071192184774
m3	9	Gens	Median	14	5	1e-04	0.530224247877565	0.0374968779319551	0.929698850256886	0.760896358543417	0.0478120983814958	0.691918353756827
m3	9	Gens	Median	14	5	0.1	0.753238588849373	0.00832202919764025	0.923494637802673	0.725602240896358	0.0546619116167496	0.648533358173622
m4	9	Gens	Median	14	5	0	0.972351535560103	1.23974307382574	0.96739541675256	0.814679487179487	0.0561137311344358	0.763829855698908
m4	9	Gens	Median	14	5	1e-04	0.451125406316736	0.387853158325225	0.970728750085893	0.839679487179487	0.0783424078842985	0.79437825466836
m4	9	Gens	Median	14	5	0.1	0.545719174110807	0.158351556657487	0.967749158249158	0.814679487179487	0.0561137311344358	0.762934427054439
m5	9	Gens	Median	14	5	0	1.42269592598062	1.62244636438571	0.883275917204489	0.675245098039216	0.0477784036510243	0.579036638008061
m5	9	Gens	Median	14	5	1e-04	0.978774892500887	0.63124458132406	0.87970448863306	0.661911764705882	0.0588014664506541	0.562315078374468
m5	9	Gens	Median	14	5	0.1	0.960662524478523	0.255577188458822	0.873170097098669	0.649411764705882	0.0734326569300487	0.545696068361407
m6	9	Gens	Median	14	5	0	1.20027408621227	0.905370539872867	0.961559720041863	0.784932126696833	0.070257448051983	0.730233140287674
m6	9	Gens	Median	14	5	1e-04	0.675144536969241	0.332427923161681	0.944297815279958	0.815701357466063	0.0504468068955375	0.769039110436928
m6	9	Gens	Median	14	5	0.1	0.600825338801774	0.118897481747573	0.942512100994244	0.803201357466063	0.073343696026108	0.753360052652607
m7	9	Gens	Median	14	5	0	1.35509002533358	1.21793631214068	0.905097836803719	0.79219474969475	0.0825905256565383	0.737492287533998
m7	9	Gens	Median	14	5	1e-04	0.679958438709366	0.293846703321274	0.934200400906283	0.79219474969475	0.0825905256565383	0.737492287533998
m7	9	Gens	Median	14	5	0.1	0.722104447398613	0.100488213680458	0.934200400906283	0.806480463980464	0.0711276144768397	0.755326682438456
m1	9	Egg	Median	16	5	0	2.09562340833134e-06	1.18110722579155e-06	1	1	0	1
m1	9	Egg	Median	16	5	1e-04	0.000429905988136615	0.000373420385916761	1	1	0	1
m1	9	Egg	Median	16	5	0.1	0.0947095388576696	0.0345355496470631	1	1	0	1
m2	9	Egg	Median	16	5	0	0.682597415440527	0.894080074502142	0.963752398395256	0.907380952380952	0.0601405548516846	0.881439729961538
m2	9	Egg	Median	16	5	1e-04	0.275660323778508	0.187844512200309	0.980733690912262	0.907380952380952	0.0601405548516846	0.880851955666867
m2	9	Egg	Median	16	5	0.1	0.380687718926552	0.0786859370794083	0.982638452817024	0.907380952380952	0.0601405548516846	0.880851955666867
