Accuracy	Null	Model	Iteration	Variable	AIC	Type	Subsampled	MinObs
0.5	0.0714285714285714	m7	61	Gens	226.187166804689	Minimum	2	2
0.862745098039216	0.274509803921569	m1	61	Habitat	154.875842151302	Median	14	3
0.862745098039216	0.274509803921569	m2	61	Habitat	140.463491768409	Median	14	3
0.647058823529412	0.274509803921569	m3	61	Habitat	129.95589745199	Median	14	3
0.823529411764706	0.274509803921569	m4	61	Habitat	125.264403014076	Median	14	3
0.568627450980392	0.274509803921569	m5	61	Habitat	136.35917745816	Median	14	3
0.745098039215686	0.274509803921569	m6	61	Habitat	134.898426411898	Median	14	3
0.745098039215686	0.274509803921569	m7	61	Habitat	124.33950286118	Median	14	3
0.86046511627907	0.116279069767442	m1	61	Gens	289.546564170468	Median	5	3
0.837209302325581	0.116279069767442	m2	61	Gens	256.377160990016	Median	5	3
0.581395348837209	0.116279069767442	m3	61	Gens	195.934436660861	Median	5	3
0.790697674418605	0.116279069767442	m4	61	Gens	228.015330988897	Median	5	3
0.465116279069767	0.116279069767442	m5	61	Gens	185.958299412645	Median	5	3
0.744186046511628	0.116279069767442	m6	61	Gens	222.725341666399	Median	5	3
0.651162790697674	0.116279069767442	m7	61	Gens	196.514512374809	Median	5	3
0.933333333333333	0.2	m1	61	Habitat	82.7725887368372	Minimum	3	3
0.933333333333333	0.2	m2	61	Habitat	76.4986811815863	Minimum	3	3
0.666666666666667	0.2	m3	61	Habitat	68.651068462783	Minimum	3	3
0.866666666666667	0.2	m4	61	Habitat	78.5916737781957	Minimum	3	3
0.666666666666667	0.2	m5	61	Habitat	60.0877173111642	Minimum	3	3
0.933333333333333	0.2	m6	61	Habitat	66.7725887410879	Minimum	3	3
0.8	0.2	m7	61	Habitat	58.0438586851189	Minimum	3	3
0.833333333333333	0.1	m1	61	Gens	231.955936332361	Minimum	3	3
0.8	0.1	m2	61	Gens	198.866967982906	Minimum	3	3
0.533333333333333	0.1	m3	61	Gens	157.981107650883	Minimum	3	3
0.766666666666667	0.1	m4	61	Gens	202.686053065626	Minimum	3	3
0.433333333333333	0.1	m5	61	Gens	156.321784165172	Minimum	3	3
0.7	0.1	m6	61	Gens	191.451979848075	Minimum	3	3
0.6	0.1	m7	61	Gens	162.182096647312	Minimum	3	3
0.870967741935484	0.338709677419355	m1	61	Habitat	121.103562103927	Median	21.5	5
0.870967741935484	0.338709677419355	m2	61	Habitat	110.011615366246	Median	21.5	5
0.661290322580645	0.338709677419355	m3	61	Habitat	119.690169291793	Median	21.5	5
0.790322580645161	0.338709677419355	m4	61	Habitat	109.049858077253	Median	21.5	5
0.532258064516129	0.338709677419355	m5	61	Habitat	137.077372125119	Median	21.5	5
0.806451612903226	0.338709677419355	m6	61	Habitat	112.324156990317	Median	21.5	5
0.774193548387097	0.338709677419355	m7	61	Habitat	110.199964297871	Median	21.5	5
0.909090909090909	0.204545454545455	m1	61	Gens	124.967448072639	Median	9	5
0.909090909090909	0.204545454545455	m2	61	Gens	116.863989633378	Median	9	5
0.772727272727273	0.204545454545455	m3	61	Gens	96.8977536066716	Median	9	5
0.818181818181818	0.204545454545455	m4	61	Gens	107.954777428043	Median	9	5
0.545454545454545	0.204545454545455	m5	61	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	61	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	61	Gens	94.4606700841849	Median	9	5
0.916666666666667	0.25	m1	61	Habitat	80.3177662484177	Minimum	6	5
0.916666666666667	0.25	m2	61	Habitat	74.317766240199	Minimum	6	5
0.666666666666667	0.25	m3	61	Habitat	72.8653762410505	Minimum	6	5
0.875	0.25	m4	61	Habitat	77.0903549557446	Minimum	6	5
0.583333333333333	0.25	m5	61	Habitat	70.9092351313922	Minimum	6	5
0.75	0.25	m6	61	Habitat	66.814855721869	Minimum	6	5
0.708333333333333	0.25	m7	61	Habitat	63.7838954807727	Minimum	6	5
0.866666666666667	0.166666666666667	m1	61	Gens	103.321810368325	Minimum	5	5
0.866666666666667	0.166666666666667	m2	61	Gens	95.5890361457056	Minimum	5	5
0.7	0.166666666666667	m3	61	Gens	80.6144922825551	Minimum	5	5
0.8	0.166666666666667	m4	61	Gens	92.9405120981732	Minimum	5	5
0.533333333333333	0.166666666666667	m5	61	Gens	96.730532253989	Minimum	5	5
0.866666666666667	0.166666666666667	m6	61	Gens	93.7245007797578	Minimum	5	5
0.866666666666667	0.166666666666667	m7	61	Gens	85.9917464002732	Minimum	5	5
0.784313725490196	0.274509803921569	m1	62	Habitat	144.586959582901	Median	14	2
0.784313725490196	0.274509803921569	m2	62	Habitat	130.854205213397	Median	14	2
0.607843137254902	0.274509803921569	m3	62	Habitat	122.739141692597	Median	14	2
0.745098039215686	0.274509803921569	m4	62	Habitat	124.182657600765	Median	14	2
0.568627450980392	0.274509803921569	m5	62	Habitat	134.396960531227	Median	14	2
0.745098039215686	0.274509803921569	m6	62	Habitat	134.173017405742	Median	14	2
0.725490196078431	0.274509803921569	m7	62	Habitat	124.748188897073	Median	14	2
0.789473684210526	0.0789473684210526	m1	62	Gens	388.953298677308	Median	3.5	2
0.789473684210526	0.0789473684210526	m2	62	Gens	338.138237908196	Median	3.5	2
0.447368421052632	0.0789473684210526	m3	62	Gens	238.344119331556	Median	3.5	2
0.710526315789474	0.0789473684210526	m4	62	Gens	299.321585510614	Median	3.5	2
0.342105263157895	0.0789473684210526	m5	62	Gens	235.523072701644	Median	3.5	2
0.552631578947368	0.0789473684210526	m6	62	Gens	287.725682386115	Median	3.5	2
0.5	0.0789473684210526	m7	62	Gens	244.181891924128	Median	3.5	2
1	0.2	m1	62	Habitat	72.000174791033	Minimum	3	2
1	0.2	m2	62	Habitat	64.0001132086892	Minimum	3	2
0.666666666666667	0.2	m3	62	Habitat	57.8784797709304	Minimum	3	2
0.933333333333333	0.2	m4	62	Habitat	68.498681185979	Minimum	3	2
0.666666666666667	0.2	m5	62	Habitat	60.0877173238334	Minimum	3	2
0.933333333333333	0.2	m6	62	Habitat	67.819085042465	Minimum	3	2
0.866666666666667	0.2	m7	62	Habitat	55.6381700765061	Minimum	3	2
0.821428571428571	0.0714285714285714	m1	62	Gens	354.63553249477	Minimum	2	2
0.821428571428571	0.0714285714285714	m2	62	Gens	303.682028759221	Minimum	2	2
0.428571428571429	0.0714285714285714	m3	62	Gens	216.004660644297	Minimum	2	2
0.75	0.0714285714285714	m4	62	Gens	285.458641796114	Minimum	2	2
0.321428571428571	0.0714285714285714	m5	62	Gens	209.94412638986	Minimum	2	2
0.571428571428571	0.0714285714285714	m6	62	Gens	271.59549308546	Minimum	2	2
0.5	0.0714285714285714	m7	62	Gens	226.187167014773	Minimum	2	2
0.901960784313726	0.274509803921569	m1	62	Habitat	151.16919812323	Median	14	3
0.901960784313726	0.274509803921569	m2	62	Habitat	136.528390510169	Median	14	3
0.686274509803922	0.274509803921569	m3	62	Habitat	128.103980743356	Median	14	3
0.843137254901961	0.274509803921569	m4	62	Habitat	123.67294960633	Median	14	3
0.568627450980392	0.274509803921569	m5	62	Habitat	131.51616347404	Median	14	3
0.823529411764706	0.274509803921569	m6	62	Habitat	122.540510980652	Median	14	3
0.823529411764706	0.274509803921569	m7	62	Habitat	109.223085473953	Median	14	3
0.86046511627907	0.116279069767442	m1	62	Gens	272.051907190186	Median	5	3
0.837209302325581	0.116279069767442	m2	62	Gens	238.882504074063	Median	5	3
0.558139534883721	0.116279069767442	m3	62	Gens	181.159885193686	Median	5	3
0.790697674418605	0.116279069767442	m4	62	Gens	211.544972520224	Median	5	3
0.465116279069767	0.116279069767442	m5	62	Gens	185.958299545834	Median	5	3
0.744186046511628	0.116279069767442	m6	62	Gens	222.725341661846	Median	5	3
0.651162790697674	0.116279069767442	m7	62	Gens	196.514512374854	Median	5	3
0.933333333333333	0.2	m1	62	Habitat	83.8190850454974	Minimum	3	3
0.933333333333333	0.2	m2	62	Habitat	75.8190850298584	Minimum	3	3
0.733333333333333	0.2	m3	62	Habitat	65.1408755550057	Minimum	3	3
0.866666666666667	0.2	m4	62	Habitat	78.5916737870236	Minimum	3	3
0.666666666666667	0.2	m5	62	Habitat	61.6975648079009	Minimum	3	3
0.866666666666667	0.2	m6	62	Habitat	71.6381700644637	Minimum	3	3
0.8	0.2	m7	62	Habitat	60.1368512893754	Minimum	3	3
0.866666666666667	0.1	m1	62	Gens	192.816447415708	Minimum	3	3
0.8	0.1	m2	62	Gens	160.635532427098	Minimum	3	3
0.5	0.1	m3	62	Gens	143.04608636228	Minimum	3	3
0.8	0.1	m4	62	Gens	181.546564154427	Minimum	3	3
0.466666666666667	0.1	m5	62	Gens	152.069450548508	Minimum	3	3
0.733333333333333	0.1	m6	62	Gens	169.632894833469	Minimum	3	3
0.6	0.1	m7	62	Gens	141.271064962365	Minimum	3	3
0.854838709677419	0.338709677419355	m1	62	Habitat	124.787094247666	Median	21.5	5
0.854838709677419	0.338709677419355	m2	62	Habitat	118.787094128607	Median	21.5	5
0.67741935483871	0.338709677419355	m3	62	Habitat	121.062554516593	Median	21.5	5
0.806451612903226	0.338709677419355	m4	62	Habitat	110.740938621096	Median	21.5	5
0.516129032258065	0.338709677419355	m5	62	Habitat	140.484146363251	Median	21.5	5
0.741935483870968	0.338709677419355	m6	62	Habitat	121.786465765162	Median	21.5	5
0.741935483870968	0.338709677419355	m7	62	Habitat	121.552412803791	Median	21.5	5
0.909090909090909	0.204545454545455	m1	62	Gens	125.589036159992	Median	9	5
0.909090909090909	0.204545454545455	m2	62	Gens	117.485578267709	Median	9	5
0.727272727272727	0.204545454545455	m3	62	Gens	101.30881814612	Median	9	5
0.818181818181818	0.204545454545455	m4	62	Gens	110.00963539114	Median	9	5
0.545454545454545	0.204545454545455	m5	62	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	62	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	62	Gens	94.4606700841849	Median	9	5
0.875	0.25	m1	62	Habitat	76.0438586821736	Minimum	6	5
0.875	0.25	m2	62	Habitat	70.043858655529	Minimum	6	5
0.625	0.25	m3	62	Habitat	63.271064955807	Minimum	6	5
0.833333333333333	0.25	m4	62	Habitat	66.8164473922321	Minimum	6	5
0.583333333333333	0.25	m5	62	Habitat	64.8229058220355	Minimum	6	5
0.791666666666667	0.25	m6	62	Habitat	72.86696796945	Minimum	6	5
0.75	0.25	m7	62	Habitat	69.8138097473573	Minimum	6	5
0.866666666666667	0.166666666666667	m1	62	Gens	93.7245102039235	Minimum	5	5
0.866666666666667	0.166666666666667	m2	62	Gens	85.9917464210183	Minimum	5	5
0.666666666666667	0.166666666666667	m3	62	Gens	72.9583689686195	Minimum	5	5
0.8	0.166666666666667	m4	62	Gens	83.9648104583048	Minimum	5	5
0.533333333333333	0.166666666666667	m5	62	Gens	96.730532253989	Minimum	5	5
0.866666666666667	0.166666666666667	m6	62	Gens	93.7245007797578	Minimum	5	5
0.866666666666667	0.166666666666667	m7	62	Gens	85.9917464002732	Minimum	5	5
0.882352941176471	0.274509803921569	m1	63	Habitat	130.182159054381	Median	14	2
0.882352941176471	0.274509803921569	m2	63	Habitat	115.541351347044	Median	14	2
0.725490196078431	0.274509803921569	m3	63	Habitat	120.094151941249	Median	14	2
0.862745098039216	0.274509803921569	m4	63	Habitat	120.461136822143	Median	14	2
0.607843137254902	0.274509803921569	m5	63	Habitat	124.588886561255	Median	14	2
0.843137254901961	0.274509803921569	m6	63	Habitat	112.271144773937	Median	14	2
0.823529411764706	0.274509803921569	m7	63	Habitat	102.27363640785	Median	14	2
0.842105263157895	0.0789473684210526	m1	63	Gens	410.454617531115	Median	3.5	2
0.815789473684211	0.0789473684210526	m2	63	Gens	360.180709981368	Median	3.5	2
0.473684210526316	0.0789473684210526	m3	63	Gens	259.845438021188	Median	3.5	2
0.710526315789474	0.0789473684210526	m4	63	Gens	323.457050102443	Median	3.5	2
0.342105263157895	0.0789473684210526	m5	63	Gens	237.052709353368	Median	3.5	2
0.552631578947368	0.0789473684210526	m6	63	Gens	291.741218405161	Median	3.5	2
0.473684210526316	0.0789473684210526	m7	63	Gens	248.738583435883	Median	3.5	2
0.866666666666667	0.2	m1	63	Habitat	71.6381700895277	Minimum	3	2
0.866666666666667	0.2	m2	63	Habitat	64.3177662375575	Minimum	3	2
0.6	0.2	m3	63	Habitat	57.5166498272658	Minimum	3	2
0.8	0.2	m4	63	Habitat	67.4572551385583	Minimum	3	2
0.666666666666667	0.2	m5	63	Habitat	59.7750213065822	Minimum	3	2
0.866666666666667	0.2	m6	63	Habitat	71.6381700601428	Minimum	3	2
0.8	0.2	m7	63	Habitat	60.8164474055457	Minimum	3	2
0.857142857142857	0.0714285714285714	m1	63	Gens	401.090354950804	Minimum	2	2
0.857142857142857	0.0714285714285714	m2	63	Gens	376.136851271316	Minimum	2	2
0.464285714285714	0.0714285714285714	m3	63	Gens	236.968630100462	Minimum	2	2
0.75	0.0714285714285714	m4	63	Gens	284.273702535996	Minimum	2	2
0.357142857142857	0.0714285714285714	m5	63	Gens	204.064055031291	Minimum	2	2
0.607142857142857	0.0714285714285714	m6	63	Gens	292.591468803514	Minimum	2	2
0.535714285714286	0.0714285714285714	m7	63	Gens	249.276135934937	Minimum	2	2
0.862745098039216	0.274509803921569	m1	63	Habitat	148.762575433464	Median	14	3
0.862745098039216	0.274509803921569	m2	63	Habitat	134.350224894521	Median	14	3
0.705882352941177	0.274509803921569	m3	63	Habitat	126.040873498066	Median	14	3
0.843137254901961	0.274509803921569	m4	63	Habitat	124.378547555141	Median	14	3
0.568627450980392	0.274509803921569	m5	63	Habitat	132.62433123226	Median	14	3
0.803921568627451	0.274509803921569	m6	63	Habitat	126.454412506033	Median	14	3
0.784313725490196	0.274509803921569	m7	63	Habitat	115.37230617627	Median	14	3
0.837209302325581	0.116279069767442	m1	63	Gens	273.639556760313	Median	5	3
0.837209302325581	0.116279069767442	m2	63	Gens	238.882504033834	Median	5	3
0.558139534883721	0.116279069767442	m3	63	Gens	181.159885112592	Median	5	3
0.790697674418605	0.116279069767442	m4	63	Gens	211.258278320181	Median	5	3
0.465116279069767	0.116279069767442	m5	63	Gens	183.759318445631	Median	5	3
0.720930232558139	0.116279069767442	m6	63	Gens	224.312991252151	Median	5	3
0.651162790697674	0.116279069767442	m7	63	Gens	196.514512417694	Median	5	3
0.866666666666667	0.2	m1	63	Habitat	80.3177662130188	Minimum	3	3
0.866666666666667	0.2	m2	63	Habitat	73.5027054796459	Minimum	3	3
0.533333333333333	0.2	m3	63	Habitat	67.413191359421	Minimum	3	3
0.8	0.2	m4	63	Habitat	76.1368512508237	Minimum	3	3
0.6	0.2	m5	63	Habitat	64.2737025455704	Minimum	3	3
0.866666666666667	0.2	m6	63	Habitat	80.3177662258869	Minimum	3	3
0.8	0.2	m7	63	Habitat	69.3217905308818	Minimum	3	3
0.833333333333333	0.1	m1	63	Gens	229.862943710712	Minimum	3	3
0.833333333333333	0.1	m2	63	Gens	195.04788292432	Minimum	3	3
0.5	0.1	m3	63	Gens	143.04608636228	Minimum	3	3
0.8	0.1	m4	63	Gens	181.546564177267	Minimum	3	3
0.466666666666667	0.1	m5	63	Gens	148.070416823945	Minimum	3	3
0.7	0.1	m6	63	Gens	206.679391130074	Minimum	3	3
0.633333333333333	0.1	m7	63	Gens	175.683415468502	Minimum	3	3
0.838709677419355	0.338709677419355	m1	63	Habitat	122.078809205619	Median	21.5	5
0.838709677419355	0.338709677419355	m2	63	Habitat	116.078809236428	Median	21.5	5
0.709677419354839	0.338709677419355	m3	63	Habitat	116.682010247969	Median	21.5	5
0.82258064516129	0.338709677419355	m4	63	Habitat	109.082833432294	Median	21.5	5
0.532258064516129	0.338709677419355	m5	63	Habitat	135.467776805092	Median	21.5	5
0.774193548387097	0.338709677419355	m6	63	Habitat	109.851010126386	Median	21.5	5
0.758064516129032	0.338709677419355	m7	63	Habitat	110.37274689099	Median	21.5	5
0.909090909090909	0.204545454545455	m1	63	Gens	124.967448072639	Median	9	5
0.909090909090909	0.204545454545455	m2	63	Gens	116.863989633378	Median	9	5
0.772727272727273	0.204545454545455	m3	63	Gens	96.8977536066716	Median	9	5
0.818181818181818	0.204545454545455	m4	63	Gens	107.954777428043	Median	9	5
0.545454545454545	0.204545454545455	m5	63	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	63	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	63	Gens	94.4606700841849	Median	9	5
0.791666666666667	0.25	m1	63	Habitat	59.8784798014641	Minimum	6	5
0.791666666666667	0.25	m2	63	Habitat	54.5580759015481	Minimum	6	5
0.666666666666667	0.25	m3	63	Habitat	52.1188089263633	Minimum	6	5
0.791666666666667	0.25	m4	63	Habitat	59.8784797650589	Minimum	6	5
0.666666666666667	0.25	m5	63	Habitat	62.904166186297	Minimum	6	5
0.75	0.25	m6	63	Habitat	59.9068024546145	Minimum	6	5
0.708333333333333	0.25	m7	63	Habitat	57.9746507743155	Minimum	6	5
0.866666666666667	0.166666666666667	m1	63	Gens	112.816448713838	Minimum	5	5
0.866666666666667	0.166666666666667	m2	63	Gens	105.08369305453	Minimum	5	5
0.733333333333333	0.166666666666667	m3	63	Gens	87.9082515159261	Minimum	5	5
0.8	0.166666666666667	m4	63	Gens	101.697564785625	Minimum	5	5
0.533333333333333	0.166666666666667	m5	63	Gens	96.730532253989	Minimum	5	5
0.866666666666667	0.166666666666667	m6	63	Gens	93.7245007797578	Minimum	5	5
0.866666666666667	0.166666666666667	m7	63	Gens	85.9917464002732	Minimum	5	5
0.92156862745098	0.274509803921569	m1	64	Habitat	136.710042772054	Median	14	2
0.92156862745098	0.274509803921569	m2	64	Habitat	121.389638871542	Median	14	2
0.686274509803922	0.274509803921569	m3	64	Habitat	123.214333159057	Median	14	2
0.882352941176471	0.274509803921569	m4	64	Habitat	115.455695478804	Median	14	2
0.588235294117647	0.274509803921569	m5	64	Habitat	127.507786143472	Median	14	2
0.843137254901961	0.274509803921569	m6	64	Habitat	110.79593658183	Median	14	2
0.823529411764706	0.274509803921569	m7	64	Habitat	100.389542464917	Median	14	2
0.868421052631579	0.0789473684210526	m1	64	Gens	406.63553243563	Median	3.5	2
0.842105263157895	0.0789473684210526	m2	64	Gens	356.361624886266	Median	3.5	2
0.447368421052632	0.0789473684210526	m3	64	Gens	237.077277841136	Median	3.5	2
0.763157894736842	0.0789473684210526	m4	64	Gens	292.591468819552	Median	3.5	2
0.368421052631579	0.0789473684210526	m5	64	Gens	231.703983570058	Median	3.5	2
0.578947368421053	0.0789473684210526	m6	64	Gens	312.334484024232	Median	3.5	2
0.5	0.0789473684210526	m7	64	Gens	269.331846361225	Median	3.5	2
0.866666666666667	0.2	m1	64	Habitat	71.638170087177	Minimum	3	2
0.866666666666667	0.2	m2	64	Habitat	56.3177662176962	Minimum	3	2
0.6	0.2	m3	64	Habitat	56.9532987467541	Minimum	3	2
0.8	0.2	m4	64	Habitat	67.457255117452	Minimum	3	2
0.6	0.2	m5	64	Habitat	64.2737024879523	Minimum	3	2
0.8	0.2	m6	64	Habitat	68.1368512826874	Minimum	3	2
0.733333333333333	0.2	m7	64	Habitat	55.0478829479285	Minimum	3	2
0.857142857142857	0.0714285714285714	m1	64	Gens	376.13685128498	Minimum	2	2
0.821428571428571	0.0714285714285714	m2	64	Gens	351.86294370507	Minimum	2	2
0.464285714285714	0.0714285714285714	m3	64	Gens	238.49827140236	Minimum	2	2
0.75	0.0714285714285714	m4	64	Gens	283.59410635342	Minimum	2	2
0.357142857142857	0.0714285714285714	m5	64	Gens	204.064054849309	Minimum	2	2
0.607142857142857	0.0714285714285714	m6	64	Gens	267.637965144503	Minimum	2	2
0.5	0.0714285714285714	m7	64	Gens	225.002227845595	Minimum	2	2
0.92156862745098	0.274509803921569	m1	64	Habitat	138.748989589616	Median	14	3
0.92156862745098	0.274509803921569	m2	64	Habitat	123.428427378541	Median	14	3
0.745098039215686	0.274509803921569	m3	64	Habitat	110.008787466252	Median	14	3
0.882352941176471	0.274509803921569	m4	64	Habitat	113.88165819528	Median	14	3
0.588235294117647	0.274509803921569	m5	64	Habitat	128.16145991023	Median	14	3
0.862745098039216	0.274509803921569	m6	64	Habitat	116.795293429991	Median	14	3
0.823529411764706	0.274509803921569	m7	64	Habitat	109.139061553502	Median	14	3
0.837209302325581	0.116279069767442	m1	64	Gens	273.697564815978	Median	5	3
0.837209302325581	0.116279069767442	m2	64	Gens	255.697564823629	Median	5	3
0.604651162790698	0.116279069767442	m3	64	Gens	192.147107023762	Median	5	3
0.790697674418605	0.116279069767442	m4	64	Gens	225.725887401434	Median	5	3
0.465116279069767	0.116279069767442	m5	64	Gens	180.226250644069	Median	5	3
0.720930232558139	0.116279069767442	m6	64	Gens	207.555938564224	Median	5	3
0.651162790697674	0.116279069767442	m7	64	Gens	196.514512344981	Median	5	3
0.866666666666667	0.2	m1	64	Habitat	86.5916737682209	Minimum	3	3
0.866666666666667	0.2	m2	64	Habitat	72.3177662411427	Minimum	3	3
0.6	0.2	m3	64	Habitat	61.6975648062296	Minimum	3	3
0.866666666666667	0.2	m4	64	Habitat	79.6381700883901	Minimum	3	3
0.6	0.2	m5	64	Habitat	66.1962460528491	Minimum	3	3
0.733333333333333	0.2	m6	64	Habitat	77.8629437337684	Minimum	3	3
0.666666666666667	0.2	m7	64	Habitat	65.8204716872923	Minimum	3	3
0.8	0.1	m1	64	Gens	216.3616249357	Minimum	3	3
0.8	0.1	m2	64	Gens	198.361624924948	Minimum	3	3
0.5	0.1	m3	64	Gens	143.04608636228	Minimum	3	3
0.766666666666667	0.1	m4	64	Gens	185.365649180743	Minimum	3	3
0.433333333333333	0.1	m5	64	Gens	156.321784090468	Minimum	3	3
0.633333333333333	0.1	m6	64	Gens	180.919700859055	Minimum	3	3
0.566666666666667	0.1	m7	64	Gens	166.738785712644	Minimum	3	3
0.854838709677419	0.338709677419355	m1	64	Habitat	132.208855122836	Median	21.5	5
0.854838709677419	0.338709677419355	m2	64	Habitat	120.208855032404	Median	21.5	5
0.661290322580645	0.338709677419355	m3	64	Habitat	124.591326018596	Median	21.5	5
0.790322580645161	0.338709677419355	m4	64	Habitat	117.190338820923	Median	21.5	5
0.532258064516129	0.338709677419355	m5	64	Habitat	140.216086552714	Median	21.5	5
0.790322580645161	0.338709677419355	m6	64	Habitat	120.313472649002	Median	21.5	5
0.758064516129032	0.338709677419355	m7	64	Habitat	117.89837577507	Median	21.5	5
0.909090909090909	0.204545454545455	m1	64	Gens	115.839691328558	Median	9	5
0.909090909090909	0.204545454545455	m2	64	Gens	107.736234413538	Median	9	5
0.727272727272727	0.204545454545455	m3	64	Gens	93.2211052939032	Median	9	5
0.818181818181818	0.204545454545455	m4	64	Gens	100.865376425633	Median	9	5
0.545454545454545	0.204545454545455	m5	64	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	64	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	64	Gens	94.4606700841849	Median	9	5
0.916666666666667	0.25	m1	64	Habitat	72.7301167076564	Minimum	6	5
0.916666666666667	0.25	m2	64	Habitat	66.7301167313411	Minimum	6	5
0.666666666666667	0.25	m3	64	Habitat	67.3387131952013	Minimum	6	5
0.916666666666667	0.25	m4	64	Habitat	66.7301167066584	Minimum	6	5
0.666666666666667	0.25	m5	64	Habitat	63.9148508608707	Minimum	6	5
0.833333333333333	0.25	m6	64	Habitat	65.5435858499704	Minimum	6	5
0.75	0.25	m7	64	Habitat	64.7218631524626	Minimum	6	5
0.9	0.166666666666667	m1	64	Gens	111.734141357211	Minimum	5	5
0.866666666666667	0.166666666666667	m2	64	Gens	104.564737793673	Minimum	5	5
0.7	0.166666666666667	m3	64	Gens	80.614492259214	Minimum	5	5
0.8	0.166666666666667	m4	64	Gens	93.2272062671155	Minimum	5	5
0.533333333333333	0.166666666666667	m5	64	Gens	98.5953184357434	Minimum	5	5
0.866666666666667	0.166666666666667	m6	64	Gens	97.5435858178054	Minimum	5	5
0.833333333333333	0.166666666666667	m7	64	Gens	90.3741826239135	Minimum	5	5
0.843137254901961	0.274509803921569	m1	65	Habitat	148.092787651003	Median	14	2
0.843137254901961	0.274509803921569	m2	65	Habitat	133.957323129861	Median	14	2
0.647058823529412	0.274509803921569	m3	65	Habitat	126.216392979357	Median	14	2
0.764705882352941	0.274509803921569	m4	65	Habitat	125.913259349826	Median	14	2
0.529411764705882	0.274509803921569	m5	65	Habitat	139.605103072835	Median	14	2
0.725490196078431	0.274509803921569	m6	65	Habitat	134.607425372207	Median	14	2
0.686274509803922	0.274509803921569	m7	65	Habitat	124.848701044191	Median	14	2
0.842105263157895	0.0789473684210526	m1	65	Gens	382.361624916193	Median	3.5	2
0.842105263157895	0.0789473684210526	m2	65	Gens	357.546564172843	Median	3.5	2
0.447368421052632	0.0789473684210526	m3	65	Gens	237.077276556679	Median	3.5	2
0.763157894736842	0.0789473684210526	m4	65	Gens	266.188758469141	Median	3.5	2
0.394736842105263	0.0789473684210526	m5	65	Gens	226.812148926102	Median	3.5	2
0.605263157894737	0.0789473684210526	m6	65	Gens	305.005205825802	Median	3.5	2
0.526315789473684	0.0789473684210526	m7	65	Gens	264.775157029795	Median	3.5	2
0.933333333333333	0.2	m1	65	Habitat	82.7725887461003	Minimum	3	2
0.933333333333333	0.2	m2	65	Habitat	74.7725887465113	Minimum	3	2
0.6	0.2	m3	65	Habitat	62.8244959210873	Minimum	3	2
0.866666666666667	0.2	m4	65	Habitat	70.5916737781736	Minimum	3	2
0.666666666666667	0.2	m5	65	Habitat	59.9134642778712	Minimum	3	2
0.933333333333333	0.2	m6	65	Habitat	82.7725887440595	Minimum	3	2
0.866666666666667	0.2	m7	65	Habitat	70.5916737677926	Minimum	3	2
0.857142857142857	0.0714285714285714	m1	65	Gens	403.862943712244	Minimum	2	2
0.857142857142857	0.0714285714285714	m2	65	Gens	351.86294372548	Minimum	2	2
0.428571428571429	0.0714285714285714	m3	65	Gens	216.004660644297	Minimum	2	2
0.678571428571429	0.0714285714285714	m4	65	Gens	291.003819232412	Minimum	2	2
0.321428571428571	0.0714285714285714	m5	65	Gens	206.836643852949	Minimum	2	2
0.607142857142857	0.0714285714285714	m6	65	Gens	294.822904225949	Minimum	2	2
0.535714285714286	0.0714285714285714	m7	65	Gens	248.368082507648	Minimum	2	2
0.882352941176471	0.274509803921569	m1	65	Habitat	142.86030609108	Median	14	3
0.882352941176471	0.274509803921569	m2	65	Habitat	128.724841522771	Median	14	3
0.686274509803922	0.274509803921569	m3	65	Habitat	125.56537363336	Median	14	3
0.823529411764706	0.274509803921569	m4	65	Habitat	128.171630815024	Median	14	3
0.529411764705882	0.274509803921569	m5	65	Habitat	137.933584198123	Median	14	3
0.803921568627451	0.274509803921569	m6	65	Habitat	123.687519525429	Median	14	3
0.784313725490196	0.274509803921569	m7	65	Habitat	112.807788790563	Median	14	3
0.837209302325581	0.116279069767442	m1	65	Gens	239.285214280202	Median	5	3
0.837209302325581	0.116279069767442	m2	65	Gens	204.309512609884	Median	5	3
0.534883720930233	0.116279069767442	m3	65	Gens	165.991158901874	Median	5	3
0.790697674418605	0.116279069767442	m4	65	Gens	192.556484226574	Median	5	3
0.465116279069767	0.116279069767442	m5	65	Gens	180.226250783273	Median	5	3
0.744186046511628	0.116279069767442	m6	65	Gens	219.27696066468	Median	5	3
0.674418604651163	0.116279069767442	m7	65	Gens	191.259833034161	Median	5	3
0.866666666666667	0.2	m1	65	Habitat	78.5916737703308	Minimum	3	3
0.866666666666667	0.2	m2	65	Habitat	62.5916737800802	Minimum	3	3
0.6	0.2	m3	65	Habitat	53.6975647674392	Minimum	3	3
0.733333333333333	0.2	m4	65	Habitat	69.1833475671703	Minimum	3	3
