Model	Iteration	Variable	Type	Subsampled	MinObs	decay	logLoss	logLossSD	AUC	Accuracy	AccuracySD	Kappa
m6	4	Gens	Median	9	5	1e-04	0.798038469744147	0.287946130948791	0.95507758581288	0.690368077055383	0.0527268227255987	0.635994227104691
m6	4	Gens	Median	9	5	0.1	0.819819436714817	0.13939551032898	0.947382992824169	0.723116615067079	0.0485247107594516	0.673539488740814
m7	4	Gens	Median	9	5	0	1.09345789500345	1.00103800561723	0.935498674313303	0.719444444444444	0.0576012259814659	0.662095919944396
m7	4	Gens	Median	9	5	1e-04	0.8202220049189	0.391322475800018	0.940489761657331	0.711944444444444	0.0473812681120001	0.653167298314417
m7	4	Gens	Median	9	5	0.1	0.987136783586256	0.113319172803009	0.941262191841526	0.721944444444444	0.0345886319011048	0.665143346218609
m1	4	Habitat	Minimum	6	5	0	7.74658288682955	7.76410923860163	0.908333333333333	0.7	0.2	0.6
m1	4	Habitat	Minimum	6	5	1e-04	1.58478141486211	1.514384991265	0.93125	0.7	0.2	0.6
m1	4	Habitat	Minimum	6	5	0.1	0.781790895286202	0.393881633175384	0.939583333333333	0.7	0.2	0.605847953216374
m2	4	Habitat	Minimum	6	5	0	2.01066602373401	1.72449913989352	0.926004275587673	0.733333333333333	0.0697216688778396	0.607686587580681
m2	4	Habitat	Minimum	6	5	1e-04	0.71348296364292	0.398711618422665	0.936754275587673	0.723333333333333	0.0703167436990966	0.591127049504638
m2	4	Habitat	Minimum	6	5	0.1	0.683601137422719	0.0581294489245803	0.925941197326066	0.712222222222222	0.0310316445417088	0.563162693017242
m3	4	Habitat	Minimum	6	5	0	1.21596379177541	0.971918056717478	0.842441212210562	0.66265909872721	0.134072094450804	0.486573174524225
m3	4	Habitat	Minimum	6	5	1e-04	0.94077548274132	0.401072036215222	0.846885656655006	0.65265909872721	0.150139281930498	0.47091676915027
m3	4	Habitat	Minimum	6	5	0.1	0.938333949281863	0.217959369098204	0.846885656655006	0.65265909872721	0.150139281930498	0.47091676915027
m4	4	Habitat	Minimum	6	5	0	1.4246439641682	1.41685117076699	0.903116357090622	0.720540935672515	0.0708779785555639	0.586454402290623
m4	4	Habitat	Minimum	6	5	1e-04	0.853420578659999	0.538229442862172	0.890540599514864	0.720540935672515	0.0900561358110006	0.573622678015235
m4	4	Habitat	Minimum	6	5	0.1	0.792142357407934	0.184659129969884	0.906740482964748	0.720540935672515	0.0900561358110006	0.569171581509737
m5	4	Habitat	Minimum	6	5	0	2.13622304702168	1.66966162339316	0.709284790373026	0.488166494668043	0.0736224835775845	0.200368919761797
m5	4	Habitat	Minimum	6	5	1e-04	1.31259535708238	0.545439040768421	0.744840345928581	0.488166494668043	0.0736224835775845	0.19904344111673
m5	4	Habitat	Minimum	6	5	0.1	1.12544522693308	0.18382976210132	0.753953683571331	0.510457516339869	0.0610614979545774	0.223958857158903
m6	4	Habitat	Minimum	6	5	0	1.53758748565159	0.655764577183795	0.851517758385405	0.644547643618851	0.113493784380248	0.47132611736242
m6	4	Habitat	Minimum	6	5	1e-04	0.947466515603831	0.294171535531325	0.860187693025928	0.656312349501204	0.075787832372379	0.476189569852399
m6	4	Habitat	Minimum	6	5	0.1	0.76721389225831	0.12176141851483	0.880788441950207	0.667423460612315	0.071452708353433	0.490133477587833
m7	4	Habitat	Minimum	6	5	0	1.02783766083821	0.73698115059146	0.872780563798946	0.655899552803578	0.091405221492172	0.489754481112731
m7	4	Habitat	Minimum	6	5	1e-04	0.757651956719844	0.201559558938242	0.872780563798946	0.655899552803578	0.091405221492172	0.489754481112731
m7	4	Habitat	Minimum	6	5	0.1	0.79602313972898	0.130462966159215	0.875161516179899	0.679428964568283	0.0606846148756387	0.509992576350826
m1	4	Gens	Minimum	5	5	0	1.33904031779097	2.60007491289542	0.966666666666667	0.866666666666667	0.139443337755679	0.84
m1	4	Gens	Minimum	5	5	1e-04	0.452787500060708	0.590435377150961	0.98	0.9	0.149071198499986	0.88
m1	4	Gens	Minimum	5	5	0.1	0.502996723063811	0.153768002642217	0.98	0.9	0.149071198499986	0.88
m2	4	Gens	Minimum	5	5	0	1.28504393640816	1.69052607251005	0.954647400493956	0.870833333333333	0.0809258729553178	0.8474238370028
m2	4	Gens	Minimum	5	5	1e-04	0.449263099619045	0.417852328512495	0.974977972914312	0.869722222222222	0.0536513953427329	0.845797980887084
m2	4	Gens	Minimum	5	5	0.1	0.524716679692317	0.141784293420919	0.978094372983111	0.869722222222222	0.0536513953427329	0.845797980887084
m3	4	Gens	Minimum	5	5	0	1.45074905336843	0.971417773186426	0.913682198470318	0.646103371173031	0.058549673473986	0.572302662397256
m3	4	Gens	Minimum	5	5	1e-04	0.941949400813887	0.271291519161953	0.919029792053205	0.633603371173031	0.0539969407750809	0.557980411757869
m3	4	Gens	Minimum	5	5	0.1	1.08157356377826	0.112927414326154	0.915004862734158	0.568812349501204	0.0528581996765196	0.489534603497106
m4	4	Gens	Minimum	5	5	0	1.54550801611458	1.43076844378258	0.954541543042656	0.756944444444444	0.0386650302974307	0.712661776386526
m4	4	Gens	Minimum	5	5	1e-04	0.671981588738726	0.288608238705674	0.972170255346291	0.734722222222222	0.0529784197854463	0.685811844094864
m4	4	Gens	Minimum	5	5	0.1	0.76612897828851	0.0817625649360281	0.967588269335512	0.711111111111111	0.0697216688778396	0.65756654242271
m5	4	Gens	Minimum	5	5	0	1.72575211770827	0.873375777890378	0.871806220467985	0.544478844169247	0.0421243206206608	0.448955057451907
m5	4	Gens	Minimum	5	5	1e-04	1.35042483271953	0.344330999950939	0.867851972101972	0.533952528379773	0.052975939178256	0.436060911805904
m5	4	Gens	Minimum	5	5	0.1	1.37029721557525	0.137270401066516	0.863359993492346	0.544478844169247	0.0421243206206608	0.447632972938833
m6	4	Gens	Minimum	5	5	0	1.38202167424341	0.978251998548074	0.959378188582716	0.683384072927417	0.10544007665537	0.627202232446033
m6	4	Gens	Minimum	5	5	1e-04	0.762401060495589	0.338676507586248	0.96069538531787	0.726727726178191	0.0642541421184448	0.676475054543585
m6	4	Gens	Minimum	5	5	0.1	0.793395889069506	0.180132729698803	0.95344591694998	0.737254041967664	0.0596970495023532	0.688500370999281
m7	4	Gens	Minimum	5	5	0	1.25591307450848	0.815933642904869	0.92844593959532	0.702463020295838	0.0379058187187476	0.64187244899838
m7	4	Gens	Minimum	5	5	1e-04	0.831532231138783	0.202839540459156	0.937580421670979	0.714227726178191	0.047217170843304	0.656152922935506
m7	4	Gens	Minimum	5	5	0.1	0.990846084976196	0.0687541060467535	0.937580421670979	0.701727726178191	0.0435066393268224	0.640987046158255
m1	5	Habitat	Median	14	2	0	3.63052930303522	2.34708341204859	0.876746031746032	0.704242424242424	0.0250435800138114	0.609963588324244
m1	5	Habitat	Median	14	2	1e-04	1.22476264582712	0.472611252842323	0.891428571428571	0.643838383838384	0.0705105494078594	0.528351399590788
m1	5	Habitat	Median	14	2	0.1	0.774404623764783	0.0858600490668398	0.891531746031746	0.643838383838384	0.0705105494078594	0.528351399590788
m2	5	Habitat	Median	14	2	0	1.99738025784806	1.00260069545162	0.938820130033365	0.709769521843825	0.0526992107693579	0.586076026736683
m2	5	Habitat	Median	14	2	1e-04	0.635418045029599	0.258652047193612	0.94597597418921	0.720880632954936	0.0611588023932357	0.59691834676
m2	5	Habitat	Median	14	2	0.1	0.63807643504588	0.0560777685229284	0.93299229610259	0.732060543515652	0.0345923399995379	0.596006170497626
m3	5	Habitat	Median	14	2	0	0.764442623031266	0.125761602975849	0.871339738284591	0.689783281733746	0.0802591176775088	0.522030946192732
m3	5	Habitat	Median	14	2	1e-04	0.765028324322475	0.125652050170877	0.871339738284591	0.689783281733746	0.0802591176775088	0.522030946192732
m3	5	Habitat	Median	14	2	0.1	0.902307887601009	0.102126676932526	0.860684532379385	0.689783281733746	0.0802591176775088	0.522030946192732
m4	5	Habitat	Median	14	2	0	1.93321954306735	1.58124202902171	0.892649364932453	0.709769521843825	0.0696589755661352	0.570351298722035
m4	5	Habitat	Median	14	2	1e-04	0.847240164875042	0.280206886248716	0.909294386577475	0.697420020639835	0.0757737785898538	0.539921510661277
m4	5	Habitat	Median	14	2	0.1	0.804424560601885	0.0684103988431241	0.903782587918617	0.686893704850361	0.0622351774439113	0.522222953440378
m5	5	Habitat	Median	14	2	0	1.59210406701321	0.901589705069207	0.766516517817408	0.488142414860681	0.0662292350253732	0.200320610665741
m5	5	Habitat	Median	14	2	1e-04	1.1821957892167	0.340568432596048	0.75208469963559	0.488142414860681	0.0662292350253732	0.200320610665741
m5	5	Habitat	Median	14	2	0.1	1.10790294389446	0.130163408614	0.75724342979432	0.511671826625387	0.0515913873773678	0.225330405284732
m6	5	Habitat	Median	14	2	0	2.40470082736567	1.4358191270483	0.883268392657179	0.647097523219814	0.0899649614395705	0.495014903095777
m6	5	Habitat	Median	14	2	1e-04	1.11999151421916	0.435821238702459	0.891777432636808	0.659597523219814	0.100685260521112	0.495978103463995
m6	5	Habitat	Median	14	2	0.1	0.814144453923493	0.159303447779247	0.89906958492896	0.670123839009288	0.0925697888730367	0.509952315716989
m7	5	Habitat	Median	14	2	0	1.80829434488115	1.69547875306057	0.890290458767239	0.670980392156863	0.128789352914236	0.523290207590139
m7	5	Habitat	Median	14	2	1e-04	0.926112198619382	0.425680471054834	0.890290458767239	0.672091503267974	0.140130094013824	0.508531477197147
m7	5	Habitat	Median	14	2	0.1	0.814133361770093	0.207261730025902	0.889818236545017	0.672091503267974	0.140130094013824	0.508531477197147
m1	5	Gens	Median	3.5	2	0	3.36970955868424	2.86070934832702	0.973095238095238	0.65547619047619	0.0582214670806649	0.612064710075726
m1	5	Gens	Median	3.5	2	1e-04	0.737225917046076	0.432368074314866	0.96952380952381	0.665238095238095	0.119684013295631	0.624108919732168
m1	5	Gens	Median	3.5	2	0.1	0.860284352858593	0.124666826515744	0.96952380952381	0.656666666666667	0.158975603884324	0.612526295909642
m2	5	Gens	Median	3.5	2	0	1.45480509258299	1.18386833044575	0.957841105880322	0.857172342621259	0.0673261585264149	0.83169658432771
m2	5	Gens	Median	3.5	2	1e-04	0.47648291411517	0.277067786053754	0.977465517416498	0.846646026831785	0.0908482990267666	0.820637933181957
m2	5	Gens	Median	3.5	2	0.1	0.539729346913753	0.121010640807369	0.976971690256004	0.867698658410733	0.0438205779148144	0.843757573851618
m3	5	Gens	Median	3.5	2	0	1.51628880473353	1.02377564338569	0.913771830236613	0.670063393778564	0.0428561077593071	0.598555440584585
m3	5	Gens	Median	3.5	2	1e-04	0.945539419666633	0.247419383211545	0.919327385792169	0.63890215735417	0.059921687754394	0.563113992751633
m3	5	Gens	Median	3.5	2	0.1	1.07652368432427	0.118484108869744	0.91237128633607	0.616026340360706	0.0714507404527328	0.537541415478567
m4	5	Gens	Median	3.5	2	0	1.72775089184479	1.29898971602316	0.94894720148416	0.757309941520468	0.0770466622556386	0.711900084370779
m4	5	Gens	Median	3.5	2	1e-04	0.666513223801548	0.308273829747792	0.97176883891106	0.746783625730994	0.0652590909580359	0.700691162350146
m4	5	Gens	Median	3.5	2	0.1	0.757419170524251	0.140873616205242	0.969810149452371	0.710672514619883	0.0655094756433217	0.658152321517653
m5	5	Gens	Median	3.5	2	0	1.74914057717307	0.896834018346524	0.862797899125298	0.504678362573099	0.0696666221811457	0.399215335714988
m5	5	Gens	Median	3.5	2	1e-04	1.32141944762137	0.327815550014504	0.867610733349897	0.557059314954052	0.0446331522474873	0.462375032968253
m5	5	Gens	Median	3.5	2	0.1	1.35387332586247	0.160299637251155	0.86158029320181	0.52531328320802	0.0466310242411774	0.423027901026185
m6	5	Gens	Median	3.5	2	0	1.41461256208225	1.27139395639722	0.94346162824104	0.700894392844857	0.0577084220161608	0.645284546490501
m6	5	Gens	Median	3.5	2	1e-04	0.779013732111515	0.407628684189741	0.953657706672413	0.711351909184727	0.0427021701214115	0.658616706587673
m6	5	Gens	Median	3.5	2	0.1	0.8073416801205	0.118967153829524	0.945087445234504	0.7218782249742	0.0407829012696863	0.670792304296898
m7	5	Gens	Median	3.5	2	0	1.26789088803175	0.840683146093056	0.933219934681332	0.668730650154799	0.076579864298749	0.603076946847133
m7	5	Gens	Median	3.5	2	1e-04	0.82571475271268	0.211902733969	0.940281821936234	0.713243894048848	0.0826673413515483	0.656615770170455
m7	5	Gens	Median	3.5	2	0.1	0.989239158012516	0.090475425263366	0.940281821936234	0.73546611627107	0.0719179498359404	0.682611599158985
m1	5	Habitat	Minimum	3	2	0	3.24913846937205	2.2508433962707	0.933333333333333	0.726666666666667	0.186189867250253	0.55
m1	5	Habitat	Minimum	3	2	1e-04	1.40240837562501	1.1450439687223	0.933333333333333	0.726666666666667	0.186189867250253	0.564285714285714
m1	5	Habitat	Minimum	3	2	0.1	0.926795799672662	0.209835538312558	0.9	0.726666666666667	0.186189867250253	0.564285714285714
m2	5	Habitat	Minimum	3	2	0	2.5417052387106	2.18233405431713	0.885797787996317	0.722463020295838	0.06546695578816	0.582952745262792
m2	5	Habitat	Minimum	3	2	1e-04	1.31478700398161	1.45314330537943	0.885285883234413	0.734227726178191	0.0670096794184128	0.597135308564738
m2	5	Habitat	Minimum	3	2	0.1	0.788712481486732	0.324498335686343	0.873006438006438	0.700825593395253	0.0556034070105438	0.540460576706465
m3	5	Habitat	Minimum	3	2	0	0.782651338679029	0.139702846959693	0.858883535582065	0.689129686962504	0.0993053088301883	0.522271718138522
m3	5	Habitat	Minimum	3	2	1e-04	0.783237742990851	0.139537246108022	0.857037381735911	0.689129686962504	0.0993053088301883	0.522271718138522
m3	5	Habitat	Minimum	3	2	0.1	0.921795847975858	0.107254761689104	0.829387809086338	0.689129686962504	0.0993053088301883	0.522271718138522
m4	5	Habitat	Minimum	3	2	0	1.95984578636718	1.4827117244579	0.916827346264846	0.713157894736842	0.0572457571123219	0.576014051087996
m4	5	Habitat	Minimum	3	2	1e-04	0.814313194027068	0.323732873079095	0.924403103840604	0.679020467836257	0.0707444115629031	0.523182272701374
m4	5	Habitat	Minimum	3	2	0.1	0.799548544756055	0.105912340780945	0.907041784604285	0.690131578947368	0.0726560016406006	0.531788729538376
m5	5	Habitat	Minimum	3	2	0	1.55363147550804	0.711371985147282	0.773199323144176	0.488888888888889	0.106863244787063	0.214979599572385
m5	5	Habitat	Minimum	3	2	1e-04	1.17852643174351	0.217402846075455	0.770036603510868	0.5	0.124225998749988	0.234321072174166
m5	5	Habitat	Minimum	3	2	0.1	1.11139385233352	0.14625407741995	0.767683662334398	0.533333333333333	0.127898493702459	0.257632753137432
m6	5	Habitat	Minimum	3	2	0	3.23032066124596	1.90497570019247	0.809689756730198	0.633505331957344	0.0604891797721866	0.460423491336579
m6	5	Habitat	Minimum	3	2	1e-04	1.3798324579891	0.396446963800697	0.840612959344577	0.622979016167871	0.0652966447935725	0.439502778044645
m6	5	Habitat	Minimum	3	2	0.1	0.878260509414687	0.176193328672584	0.863499100980719	0.645201238390093	0.0779324038193245	0.469338421278346
m7	5	Habitat	Minimum	3	2	0	1.05603019766961	0.827343191393832	0.88108605365223	0.655073959408325	0.0744022390506825	0.504418621203799
m7	5	Habitat	Minimum	3	2	1e-04	0.770457303461645	0.240597855584494	0.88108605365223	0.644547643618851	0.0819023783951193	0.480208064113427
m7	5	Habitat	Minimum	3	2	0.1	0.785916335621958	0.120388918410967	0.898002720318897	0.67984176126591	0.0892616186751337	0.512689996595359
m1	5	Gens	Minimum	2	2	0	5.14194555084153	0.987215792442554	0.975238095238095	0.591428571428571	0.154721606474998	0.528513824884793
m1	5	Gens	Minimum	2	2	1e-04	1.48647766217009	0.413650954999412	0.957142857142857	0.556190476190476	0.130297061605543	0.495064449342149
m1	5	Gens	Minimum	2	2	0.1	1.22011711598872	0.127038441112524	0.957142857142857	0.58952380952381	0.133605165080001	0.533774126761504
m2	5	Gens	Minimum	2	2	0	1.49844620093707	1.75266013577286	0.969943860784612	0.809267285861713	0.0398313153090328	0.775839057627183
m2	5	Gens	Minimum	2	2	1e-04	0.50855817290592	0.420266644398655	0.976430046167856	0.827819917440661	0.0857705143816276	0.796683018847264
m2	5	Gens	Minimum	2	2	0.1	0.555673819172758	0.116365473397374	0.976906236644046	0.84281991744066	0.0321260678151593	0.813369199114862
m3	5	Gens	Minimum	2	2	0	1.47113020145779	0.977261528186919	0.923427225688255	0.644616443068455	0.0459451113113555	0.571259924563813
m3	5	Gens	Minimum	2	2	1e-04	0.941777546956097	0.252925604664621	0.923427225688255	0.633505331957344	0.0604891797721866	0.559596497737932
m3	5	Gens	Minimum	2	2	0.1	1.08307444744342	0.117139613273296	0.91702426046176	0.622394220846233	0.0699877597176988	0.54698412530045
m4	5	Gens	Minimum	2	2	0	1.51491445207453	1.65852808049688	0.952464682478469	0.758406432748538	0.0797897780502218	0.713946109187212
m4	5	Gens	Minimum	2	2	1e-04	0.642523906723123	0.419186185419643	0.971076288737134	0.747295321637427	0.0593072363767888	0.700471903824137
m4	5	Gens	Minimum	2	2	0.1	0.747324472246059	0.176080104352972	0.968974501635347	0.71374269005848	0.0758573310041755	0.661565065931922
m5	5	Gens	Minimum	2	2	0	1.83001485821243	1.71343710435913	0.869075880159858	0.513538748832866	0.0553452696975576	0.409561544763245
m5	5	Gens	Minimum	2	2	1e-04	1.32801962606185	0.590594982897991	0.867899409571623	0.546591970121382	0.0635524510979849	0.448321481250941
m5	5	Gens	Minimum	2	2	0.1	1.36093518285079	0.214005000758247	0.862768690617375	0.546591970121382	0.0635524510979849	0.44770789020937
m6	5	Gens	Minimum	2	2	0	1.60975875200139	1.75753376312191	0.956856219689037	0.722425672023195	0.0867578316267014	0.670670378991081
m6	5	Gens	Minimum	2	2	1e-04	0.763569750042117	0.458335225954566	0.957630630463448	0.747523711238882	0.0857597225334303	0.70069330513654
m6	5	Gens	Minimum	2	2	0.1	0.783928359424069	0.170976952327341	0.949683121316248	0.737999901715072	0.0864050853827755	0.689698540738634
m7	5	Gens	Minimum	2	2	0	1.31810881157511	0.890911686393355	0.938769932767611	0.701351909184727	0.0311684230201069	0.640915547415453
m7	5	Gens	Minimum	2	2	1e-04	0.833437663569024	0.208406636436196	0.942273152237217	0.713116615067079	0.0423882113544511	0.654902397385567
m7	5	Gens	Minimum	2	2	0.1	0.987337535300167	0.0920657664528503	0.943342670953794	0.701351909184727	0.0311684230201069	0.640616683099853
m1	5	Habitat	Median	14	3	0	3.97097240845217	3.43087847023068	0.908996031746032	0.782424242424242	0.127388115081806	0.715503527843953
m1	5	Habitat	Median	14	3	1e-04	1.3791046488556	0.851171413525741	0.901456349206349	0.764242424242424	0.110104716831311	0.689947972288398
m1	5	Habitat	Median	14	3	0.1	0.779470927945481	0.315590395005085	0.896753968253968	0.764242424242424	0.110104716831311	0.689947972288398
m2	5	Habitat	Median	14	3	0	2.01916943535672	1.75755673481675	0.922617212852507	0.711283109735122	0.0697141635096876	0.584531845198602
m2	5	Habitat	Median	14	3	1e-04	1.0021665542123	0.742693496498168	0.927438641423936	0.734158926728586	0.0652495771849163	0.608732224849236
m2	5	Habitat	Median	14	3	0.1	0.719774359477551	0.178710016844093	0.914063199872023	0.689645682834537	0.0773910288655933	0.536048454968798
m3	5	Habitat	Median	14	3	0	0.794526226127612	0.170154197058831	0.842477269140388	0.662904196766426	0.110847473288146	0.480261971165145
m3	5	Habitat	Median	14	3	1e-04	0.795124092566966	0.170037971688343	0.842477269140388	0.662904196766426	0.110847473288146	0.480261971165145
m3	5	Habitat	Median	14	3	0.1	0.932312700912764	0.142982956707022	0.83818087109399	0.662904196766426	0.110847473288146	0.480261971165145
m4	5	Habitat	Median	14	3	0	1.19446059543848	0.840887941360196	0.904890768953269	0.676461988304094	0.0512311659589568	0.526603877526463
m4	5	Habitat	Median	14	3	1e-04	0.702303917857763	0.178447114392121	0.908075292762793	0.666739766081871	0.0491837397952923	0.500778672056156
m4	5	Habitat	Median	14	3	0.1	0.786339933184478	0.0374933056743274	0.90500052031302	0.666154970760234	0.0671021177389696	0.488808151920212
m5	5	Habitat	Median	14	3	0	2.13569288651948	1.37030495372055	0.730838256514727	0.51296869625043	0.0748940550973787	0.236250007636592
m5	5	Habitat	Median	14	3	1e-04	1.28542600920566	0.426004107350705	0.767897080044139	0.51296869625043	0.0748940550973787	0.232911833735667
m5	5	Habitat	Median	14	3	0.1	1.1042603621715	0.158132838576136	0.744125758228699	0.51296869625043	0.0748940550973787	0.232911833735667
m6	5	Habitat	Median	14	3	0	1.78829535067632	1.31488329997523	0.875170069309775	0.645687134502924	0.12547882453815	0.485102910090753
m6	5	Habitat	Median	14	3	1e-04	0.983883765102621	0.423237570662839	0.853405363427422	0.634576023391813	0.112663369480415	0.460650323587027
m6	5	Habitat	Median	14	3	0.1	0.808283792097358	0.161826731025286	0.877459384569679	0.634576023391813	0.112663369480415	0.457464106924294
m7	5	Habitat	Median	14	3	0	1.05660995819587	0.926276848229788	0.88704251100207	0.655142758857929	0.0833757009651788	0.490435236342364
m7	5	Habitat	Median	14	3	1e-04	0.772767100032157	0.294139205386062	0.885653622113181	0.655142758857929	0.0833757009651788	0.499656547817774
m7	5	Habitat	Median	14	3	0.1	0.796156976635233	0.160886295945547	0.897032409991969	0.677364981080151	0.0835131167021268	0.516810834428489
m1	5	Gens	Median	5	3	0	2.30685836847244	2.64982649749962	0.964603174603175	0.678888888888889	0.159554259511914	0.641624609468878
m1	5	Gens	Median	5	3	1e-04	0.510046765146705	0.393746606371452	0.980079365079365	0.703333333333333	0.0681093891390085	0.668717455739806
m1	5	Gens	Median	5	3	0.1	0.624126615657345	0.133106583563511	0.976507936507937	0.723333333333333	0.0383695481107378	0.690939677962028
m2	5	Gens	Median	5	3	0	1.33396993965122	1.05961925025613	0.961395408462939	0.890915032679739	0.0289879051794329	0.871269164863088
m2	5	Gens	Median	5	3	1e-04	0.470298940106008	0.207100596666714	0.980154296633592	0.858515406162465	0.0413533520547607	0.83394247644971
m2	5	Gens	Median	5	3	0.1	0.53345118651793	0.0630723751035581	0.980462938608901	0.858515406162465	0.0413533520547607	0.83394247644971
m3	5	Gens	Median	5	3	0	1.47928509600333	0.981918026435985	0.917243469894399	0.659649122807017	0.0496835166965133	0.587431672419411
m3	5	Gens	Median	5	3	1e-04	0.918741671370022	0.221017184856365	0.917243469894399	0.659649122807017	0.0496835166965133	0.587431672419411
m3	5	Gens	Median	5	3	0.1	1.0596867371292	0.104667123183134	0.912251207255077	0.638011695906433	0.0623787768001445	0.562297715459465
m4	5	Gens	Median	5	3	0	1.69238145862613	1.34653308519611	0.948662249056986	0.731537667698658	0.0492131100146479	0.681919656167107
m4	5	Gens	Median	5	3	1e-04	0.676322620174179	0.322806590813193	0.967132667527404	0.741537667698658	0.0461897012855396	0.692701769593942
m4	5	Gens	Median	5	3	0.1	0.757675659339843	0.13228107329923	0.967046989316726	0.699246646026832	0.054538342296087	0.643589976350819
m5	5	Gens	Median	5	3	0	1.6806586207388	0.973898097379195	0.87346068963716	0.537383900928793	0.0482252725766845	0.437347481195025
m5	5	Gens	Median	5	3	1e-04	1.31626404015923	0.467409075705659	0.870177861354332	0.554028285955531	0.099761791238873	0.459207459478826
m5	5	Gens	Median	5	3	0.1	1.34916635918758	0.281865631266188	0.862357005739359	0.55061919504644	0.0707037094907155	0.453617557683126
m6	5	Gens	Median	5	3	0	1.32253343326058	1.44859326568098	0.95948907008311	0.717471128802398	0.0911402834913147	0.666273885690185
m6	5	Gens	Median	5	3	1e-04	0.761629599809859	0.425008510564749	0.96088631319088	0.705706422920045	0.0766761470978509	0.652169003230872
m6	5	Gens	Median	5	3	0.1	0.792138191861837	0.178532545073923	0.951900021704588	0.709167035235147	0.103356632263193	0.657647504072222
m7	5	Gens	Median	5	3	0	1.12780764846347	1.03063532141797	0.935093097448361	0.680999066293184	0.0539810545721835	0.616754395792032
m7	5	Gens	Median	5	3	1e-04	0.826138516390421	0.358043367581536	0.940278282633546	0.725898692810457	0.0534693979341715	0.670492222129075
m7	5	Gens	Median	5	3	0.1	0.981975310751227	0.0982172903907815	0.941667171522435	0.714787581699346	0.0598196008768581	0.657208089287747
m1	5	Habitat	Minimum	3	3	0	11.5582322946222	11.5755756747623	0.633333333333333	0.483333333333333	0.291070819942883	0.314285714285714
m1	5	Habitat	Minimum	3	3	1e-04	4.00630659021339	3.27582691252728	0.633333333333333	0.483333333333333	0.291070819942883	0.314285714285714
m1	5	Habitat	Minimum	3	3	0.1	1.51597277661551	0.89749822988128	0.583333333333333	0.483333333333333	0.291070819942883	0.314285714285714
m2	5	Habitat	Minimum	3	3	0	2.09025092690877	1.8655648254369	0.922058334333151	0.72078173374613	0.0684177801530287	0.586454997819643
m2	5	Habitat	Minimum	3	3	1e-04	0.778231788512786	0.377084933625348	0.925499892774709	0.745046439628483	0.0656381431994445	0.61754149164357
m2	5	Habitat	Minimum	3	3	0.1	0.648307034333815	0.0790798669758265	0.920930226330043	0.722755417956656	0.0591394077030153	0.579326624076752
m3	5	Habitat	Minimum	3	3	0	1.22303985999707	1.03329321545816	0.819432256984502	0.647213622291022	0.177692189690349	0.46057025281895
m3	5	Habitat	Minimum	3	3	1e-04	0.969639773239564	0.469393370979273	0.819432256984502	0.647213622291022	0.177692189690349	0.46057025281895
m3	5	Habitat	Minimum	3	3	0.1	0.978571428296866	0.196691290396672	0.818942746494991	0.647213622291022	0.177692189690349	0.46057025281895
m4	5	Habitat	Minimum	3	3	0	1.17258388276721	0.826944818633364	0.91304420456994	0.723993808049536	0.0834040730211928	0.586859843089942
m4	5	Habitat	Minimum	3	3	1e-04	0.662207035468592	0.14801803445236	0.927171188696924	0.689938080495356	0.0744395360311506	0.527964799655479
m4	5	Habitat	Minimum	3	3	0.1	0.73545499798295	0.123828533841388	0.92330061482635	0.689938080495356	0.0744395360311506	0.517643561113484
m5	5	Habitat	Minimum	3	3	0	1.41590117820532	1.02383035312378	0.772204475671387	0.522256621947024	0.0602347186880327	0.239558793323508
m5	5	Habitat	Minimum	3	3	1e-04	1.111771732652	0.3442966366853	0.775871396985368	0.510491916064671	0.0641078581973946	0.236066192196325
m5	5	Habitat	Minimum	3	3	0.1	1.05426498213465	0.0624118494224451	0.783490444604415	0.521603027175783	0.0537814972255681	0.24828099315812
m6	5	Habitat	Minimum	3	3	0	2.19774237337787	1.16144301340003	0.848471571771881	0.655907292741658	0.0514830868291393	0.49364715830134
m6	5	Habitat	Minimum	3	3	1e-04	1.14622934455145	0.342113912341665	0.844471571771881	0.633685070519436	0.0378877458158387	0.449729728525277
m6	5	Habitat	Minimum	3	3	0.1	0.824237394135994	0.0805997695547139	0.865047690098	0.633685070519436	0.0378877458158387	0.44601165629886
m7	5	Habitat	Minimum	3	3	0	1.04727550580245	0.881425149727255	0.879033070279394	0.664946680426557	0.147506896388121	0.503634075050373
m7	5	Habitat	Minimum	3	3	1e-04	0.764286046490187	0.265266598503511	0.879533070279394	0.676057791537668	0.114734853331376	0.515587953269489
m7	5	Habitat	Minimum	3	3	0.1	0.798122551723124	0.173243554634044	0.885274065395389	0.676057791537668	0.114734853331376	0.515587953269489
m1	5	Gens	Minimum	3	3	0	3.02238378425631	3.16931067340278	0.959761904761905	0.755	0.20340845606808	0.720400432900433
m1	5	Gens	Minimum	3	3	1e-04	0.844577689808513	0.701734588300674	0.979761904761905	0.69	0.194935886896179	0.645912435046561
m1	5	Gens	Minimum	3	3	0.1	0.830866508366127	0.191737923705732	0.969761904761905	0.681666666666667	0.163341836513355	0.633982610485157
m2	5	Gens	Minimum	3	3	0	1.30351553285482	0.952532817236213	0.969558720683914	0.867836257309942	0.0556462786477998	0.843936832818753
m2	5	Gens	Minimum	3	3	1e-04	0.461994932276803	0.220280115116128	0.975816900391204	0.877836257309942	0.0435958930932725	0.855593950358133
