Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
ECO1	ECO3	0	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO2	ECO3	1	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO3	ECO3	2	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO4	ECO3	0	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO1	ECO4	0	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO2	ECO4	2	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO3	ECO4	0	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO4	ECO4	1	m3	54	Egg	3	2	0.489436274509804	1.97875057921366	0.1205	0.146045036332927
ECO1	ECO1	2	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO2	ECO1	1	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO3	ECO1	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO4	ECO1	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO1	ECO2	1	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO2	ECO2	2	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO3	ECO2	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO4	ECO2	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO1	ECO3	2	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO2	ECO3	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO3	ECO3	1	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO4	ECO3	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO1	ECO4	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO2	ECO4	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO3	ECO4	0	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO4	ECO4	3	m4	54	Egg	3	2	0.62438446969697	1.6742980429426	0.268833333333333	0.196013224204008
ECO1	ECO1	3	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO2	ECO1	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO3	ECO1	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO4	ECO1	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO1	ECO2	3	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO2	ECO2	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO3	ECO2	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO4	ECO2	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO1	ECO3	2	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO2	ECO3	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO3	ECO3	1	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO4	ECO3	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO1	ECO4	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO2	ECO4	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO3	ECO4	0	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO4	ECO4	3	m5	54	Egg	3	2	0.643881172839506	1.47903785896528	0.325404761904762	0.194875851784516
ECO1	ECO1	2	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO2	ECO1	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO3	ECO1	1	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO4	ECO1	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO1	ECO2	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO2	ECO2	2	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO3	ECO2	1	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO4	ECO2	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO1	ECO3	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO2	ECO3	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO3	ECO3	3	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO4	ECO3	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO1	ECO4	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO2	ECO4	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO3	ECO4	0	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO4	ECO4	3	m6	54	Egg	3	2	0.800729556803995	1.10752593914911	0.487380952380952	0.263922330769502
ECO1	ECO1	2	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO2	ECO1	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO3	ECO1	1	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO4	ECO1	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO1	ECO2	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO2	ECO2	2	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO3	ECO2	1	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO4	ECO2	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO1	ECO3	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO2	ECO3	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO3	ECO3	3	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO4	ECO3	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO1	ECO4	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO2	ECO4	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO3	ECO4	0	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO4	ECO4	3	m7	54	Egg	3	2	0.775571895424837	1.20471717551392	0.493952380952381	0.244788185254728
ECO1	ECO1	3	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO2	ECO1	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO3	ECO1	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO4	ECO1	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO1	ECO2	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO2	ECO2	3	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO3	ECO2	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO4	ECO2	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO1	ECO3	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO2	ECO3	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO3	ECO3	3	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO4	ECO3	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO1	ECO4	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO2	ECO4	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO3	ECO4	0	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO4	ECO4	3	m1	55	Egg	3	2	0.910138888888889	0.913500118451145	0.555452380952381	0.269941899367448
ECO1	ECO1	2	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO2	ECO1	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO3	ECO1	1	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO4	ECO1	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO1	ECO2	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO2	ECO2	3	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO3	ECO2	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO4	ECO2	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO1	ECO3	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO2	ECO3	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO3	ECO3	3	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO4	ECO3	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO1	ECO4	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO2	ECO4	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO3	ECO4	0	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO4	ECO4	3	m2	55	Egg	3	2	0.865046296296296	1.06022039733997	0.5405	0.253467782271215
ECO1	ECO1	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO2	ECO1	1	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO3	ECO1	2	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO4	ECO1	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO1	ECO2	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO2	ECO2	3	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO3	ECO2	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO4	ECO2	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO1	ECO3	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO2	ECO3	1	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO3	ECO3	2	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO4	ECO3	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO1	ECO4	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO2	ECO4	1	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO3	ECO4	0	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO4	ECO4	2	m3	55	Egg	3	2	0.571371527777778	1.81433301303875	0.19552380952381	0.183801797732687
ECO1	ECO1	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO2	ECO1	1	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO3	ECO1	2	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO4	ECO1	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO1	ECO2	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO2	ECO2	3	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO3	ECO2	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO4	ECO2	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO1	ECO3	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO2	ECO3	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO3	ECO3	3	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO4	ECO3	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO1	ECO4	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO2	ECO4	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO3	ECO4	0	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO4	ECO4	3	m4	55	Egg	3	2	0.745642551892552	1.48109636825215	0.408714285714286	0.243837964122548
ECO1	ECO1	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO2	ECO1	3	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO3	ECO1	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO4	ECO1	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO1	ECO2	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO2	ECO2	3	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO3	ECO2	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO4	ECO2	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO1	ECO3	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO2	ECO3	2	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO3	ECO3	1	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO4	ECO3	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO1	ECO4	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO2	ECO4	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO3	ECO4	0	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO4	ECO4	3	m5	55	Egg	3	2	0.713687657828283	1.32961950608304	0.299261904761905	0.206404891753767
ECO1	ECO1	2	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO2	ECO1	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO3	ECO1	1	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO4	ECO1	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO1	ECO2	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO2	ECO2	3	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO3	ECO2	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO4	ECO2	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO1	ECO3	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO2	ECO3	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO3	ECO3	3	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO4	ECO3	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO1	ECO4	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO2	ECO4	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO3	ECO4	0	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO4	ECO4	3	m6	55	Egg	3	2	0.946001221001221	0.719535728754652	0.686380952380952	0.255137567878189
ECO1	ECO1	2	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO2	ECO1	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO3	ECO1	1	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO4	ECO1	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO1	ECO2	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO2	ECO2	3	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO3	ECO2	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO4	ECO2	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO1	ECO3	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO2	ECO3	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO3	ECO3	3	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO4	ECO3	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO1	ECO4	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO2	ECO4	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO3	ECO4	0	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO4	ECO4	3	m7	55	Egg	3	2	0.873531626506024	0.920911069429785	0.552238095238095	0.244979320547306
ECO1	ECO1	3	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO2	ECO1	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO3	ECO1	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO4	ECO1	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO1	ECO2	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO2	ECO2	3	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO3	ECO2	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO4	ECO2	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO1	ECO3	1	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO2	ECO3	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO3	ECO3	2	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO4	ECO3	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO1	ECO4	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO2	ECO4	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO3	ECO4	0	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO4	ECO4	3	m1	56	Egg	3	2	0.90877808988764	1.09149417360979	0.477404761904762	0.23044677576757
ECO1	ECO1	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO2	ECO1	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO3	ECO1	3	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO4	ECO1	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO1	ECO2	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO2	ECO2	3	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO3	ECO2	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO4	ECO2	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO1	ECO3	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO2	ECO3	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO3	ECO3	3	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO4	ECO3	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO1	ECO4	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO2	ECO4	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO3	ECO4	0	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO4	ECO4	3	m2	56	Egg	3	2	0.799284887566138	1.23453590872782	0.414833333333333	0.201994752184836
ECO1	ECO1	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO2	ECO1	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO3	ECO1	2	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO4	ECO1	1	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO1	ECO2	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO2	ECO2	1	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO3	ECO2	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO4	ECO2	2	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO1	ECO3	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO2	ECO3	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO3	ECO3	1	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO4	ECO3	2	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO1	ECO4	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO2	ECO4	0	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO3	ECO4	2	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO4	ECO4	1	m3	56	Egg	3	2	0.500205176767677	1.6762209853431	0.0945952380952381	0.141293290123884
ECO1	ECO1	3	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO2	ECO1	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO3	ECO1	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO4	ECO1	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO1	ECO2	2	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO2	ECO2	1	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO3	ECO2	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO4	ECO2	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO1	ECO3	1	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO2	ECO3	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO3	ECO3	2	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO4	ECO3	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
ECO1	ECO4	0	m4	56	Egg	3	2	0.826258680555556	1.20457429963292	0.436571428571429	0.231186073582362
