Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
ECC3	ECC10	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC6	ECC10	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC7	ECC10	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC8	ECC10	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC9	ECC10	2	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC10	ECC3	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC3	ECC3	1	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC6	ECC3	1	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC7	ECC3	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC8	ECC3	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC9	ECC3	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC10	ECC6	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC3	ECC6	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC6	ECC6	2	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC7	ECC6	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC8	ECC6	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC9	ECC6	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC10	ECC7	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC3	ECC7	1	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC6	ECC7	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC7	ECC7	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC8	ECC7	1	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC9	ECC7	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC10	ECC8	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC3	ECC8	1	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC6	ECC8	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC7	ECC8	1	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC8	ECC8	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC9	ECC8	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC10	ECC9	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC3	ECC9	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC6	ECC9	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC7	ECC9	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC8	ECC9	0	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC9	ECC9	2	m5	29	Egg	2	2	0.612925170068027	2.15855788531112	0.133214285714286	0.144301014607765
ECC10	ECC10	2	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC3	ECC10	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC6	ECC10	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC7	ECC10	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC8	ECC10	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC9	ECC10	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC10	ECC3	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC3	ECC3	2	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC6	ECC3	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC7	ECC3	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC8	ECC3	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC9	ECC3	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC10	ECC6	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC3	ECC6	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC6	ECC6	2	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC7	ECC6	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC8	ECC6	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC9	ECC6	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC10	ECC7	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC3	ECC7	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC6	ECC7	1	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC7	ECC7	1	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC8	ECC7	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC9	ECC7	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC10	ECC8	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC3	ECC8	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC6	ECC8	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC7	ECC8	1	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC8	ECC8	1	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC9	ECC8	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC10	ECC9	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC3	ECC9	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC6	ECC9	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC7	ECC9	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC8	ECC9	0	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC9	ECC9	2	m6	29	Egg	2	2	0.798148148148148	1.49921837644474	0.417	0.234329044316109
ECC10	ECC10	2	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC3	ECC10	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC6	ECC10	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC7	ECC10	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC8	ECC10	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC9	ECC10	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC10	ECC3	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC3	ECC3	2	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC6	ECC3	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC7	ECC3	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC8	ECC3	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC9	ECC3	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC10	ECC6	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC3	ECC6	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC6	ECC6	2	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC7	ECC6	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC8	ECC6	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC9	ECC6	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC10	ECC7	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC3	ECC7	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC6	ECC7	1	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC7	ECC7	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC8	ECC7	1	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC9	ECC7	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC10	ECC8	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC3	ECC8	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC6	ECC8	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC7	ECC8	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC8	ECC8	2	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC9	ECC8	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC10	ECC9	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC3	ECC9	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC6	ECC9	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC7	ECC9	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC8	ECC9	0	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC9	ECC9	2	m7	29	Egg	2	2	0.893333333333333	1.14586695051422	0.429904761904762	0.225890999437214
ECC10	ECC10	2	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC3	ECC10	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC6	ECC10	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC7	ECC10	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC8	ECC10	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC9	ECC10	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC10	ECC3	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC3	ECC3	2	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC6	ECC3	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC7	ECC3	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC8	ECC3	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC9	ECC3	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC10	ECC6	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC3	ECC6	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC6	ECC6	2	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC7	ECC6	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC8	ECC6	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC9	ECC6	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC10	ECC7	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC3	ECC7	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC6	ECC7	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC7	ECC7	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC8	ECC7	2	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC9	ECC7	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC10	ECC8	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC3	ECC8	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC6	ECC8	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC7	ECC8	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC8	ECC8	2	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC9	ECC8	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC10	ECC9	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC3	ECC9	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC6	ECC9	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC7	ECC9	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC8	ECC9	0	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC9	ECC9	2	m1	30	Egg	2	2	0.981521739130435	0.36239739935984	0.562119047619048	0.234250363704845
ECC10	ECC10	2	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC3	ECC10	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC6	ECC10	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC7	ECC10	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC8	ECC10	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC9	ECC10	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC10	ECC3	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC3	ECC3	2	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC6	ECC3	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC7	ECC3	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC8	ECC3	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC9	ECC3	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC10	ECC6	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC3	ECC6	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC6	ECC6	2	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC7	ECC6	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC8	ECC6	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC9	ECC6	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC10	ECC7	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC3	ECC7	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC6	ECC7	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC7	ECC7	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC8	ECC7	2	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC9	ECC7	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC10	ECC8	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC3	ECC8	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC6	ECC8	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC7	ECC8	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC8	ECC8	2	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC9	ECC8	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC10	ECC9	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC3	ECC9	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC6	ECC9	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC7	ECC9	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC8	ECC9	0	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC9	ECC9	2	m2	30	Egg	2	2	0.980654761904762	0.372302588605374	0.563166666666667	0.259718994740385
ECC10	ECC10	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC3	ECC10	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC6	ECC10	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC7	ECC10	2	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC8	ECC10	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC9	ECC10	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC10	ECC3	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC3	ECC3	2	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC6	ECC3	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC7	ECC3	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC8	ECC3	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC9	ECC3	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC10	ECC6	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC3	ECC6	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC6	ECC6	1	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC7	ECC6	1	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC8	ECC6	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC9	ECC6	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC10	ECC7	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC3	ECC7	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC6	ECC7	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC7	ECC7	2	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC8	ECC7	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC9	ECC7	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC10	ECC8	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC3	ECC8	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC6	ECC8	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC7	ECC8	2	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC8	ECC8	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC9	ECC8	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC10	ECC9	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC3	ECC9	2	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC6	ECC9	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC7	ECC9	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC8	ECC9	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC9	ECC9	0	m3	30	Egg	2	2	0.745528455284553	1.78317564805497	0.119714285714286	0.144594644644925
ECC10	ECC10	2	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC3	ECC10	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC6	ECC10	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC7	ECC10	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC8	ECC10	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC9	ECC10	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC10	ECC3	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC3	ECC3	2	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC6	ECC3	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC7	ECC3	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC8	ECC3	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC9	ECC3	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC10	ECC6	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC3	ECC6	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC6	ECC6	2	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC7	ECC6	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC8	ECC6	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC9	ECC6	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC10	ECC7	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC3	ECC7	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC6	ECC7	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC7	ECC7	1	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC8	ECC7	1	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC9	ECC7	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC10	ECC8	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC3	ECC8	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC6	ECC8	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC7	ECC8	1	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC8	ECC8	1	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC9	ECC8	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC10	ECC9	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
ECC3	ECC9	0	m4	30	Egg	2	2	0.968840579710145	0.52066791019812	0.530357142857143	0.247345877135511
